trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,26,-1716.0,Valid,noise,0,8.226862900075503,1.0,2.0,16.282441699993797,30,-30,1
2,26,1158.0,Valid,noise,0,5.672541599953547,1.0,3.0,6.980681899935007,20,20,1
3,26,-2274.0,Valid,signal,0,2.9223368000239134,0.0,3.0,4.23039359995164,40,-40,1
4,26,-557.0,Valid,noise,0,2.771753199980594,1.0,3.0,4.079943899996579,10,-10,1
5,26,2274.0,Valid,signal,1.0,6.239818300004117,1.0,1.0,7.547925700084306,40,40,2
6,26,1716.0,Valid,signal,1.0,3.3056304999627173,1.0,3.0,4.613660100032575,30,30,2
7,26,-557.0,Valid,signal,1.0,2.955855199950747,1.0,3.0,4.263682599994354,10,-10,2
8,26,1716.0,Valid,noise,0,3.0730603999691084,1.0,2.0,4.380634899949655,30,30,3
9,26,-557.0,Valid,signal,1.0,8.240807699970901,1.0,2.0,9.548678299994208,10,-10,3
10,26,-1158.0,Valid,noise,0,3.0713067000033334,1.0,1.0,4.379244499956258,20,-20,2
11,26,-1158.0,Valid,signal,1.0,3.439590899972245,1.0,3.0,4.74732490000315,20,-20,3
12,26,-1158.0,Valid,signal,1.0,2.155412400024943,1.0,3.0,3.463152200100012,20,-20,4
13,26,-1716.0,Valid,noise,0,1.6212995999958366,1.0,2.0,2.9291769000701606,30,-30,4
14,26,2274.0,Valid,noise,0,1.955112800002098,1.0,1.0,3.2630150999175385,40,40,3
15,26,-1158.0,Valid,signal,1.0,1.572160700103268,1.0,3.0,2.879905700101517,20,-20,5
16,26,-557.0,Invalid,signal,1.0,3.205010199919343,1.0,3.0,4.512948399991728,10,-10,4
17,26,-557.0,Valid,signal,1.0,2.088773800060153,1.0,3.0,3.396647199988365,10,-10,5
18,26,-557.0,Valid,noise,0,1.8555160999530929,1.0,3.0,3.1631157000083476,10,-10,6
19,26,1158.0,Valid,noise,0,2.538469500024803,1.0,3.0,3.846380700008013,20,20,6
20,26,1716.0,Valid,noise,0,2.088653599959798,1.0,3.0,3.396453100023791,30,30,5
21,26,1716.0,Valid,noise,0,1.605066900025122,1.0,3.0,2.912900099996478,30,30,6
22,26,1158.0,Valid,signal,1.0,2.6553550000535324,1.0,2.0,3.963347400072962,20,20,7
23,26,-2274.0,Valid,signal,0,2.0894009999465197,0.0,2.0,3.397027099970728,40,-40,4
24,26,1716.0,Valid,signal,1.0,2.4383924999274313,1.0,2.0,3.7461461999919266,30,30,7
25,26,2274.0,Valid,signal,1.0,2.405380200012587,1.0,2.0,3.713250400032848,40,40,5
26,26,1716.0,Invalid,noise,0,2.1555355999153107,1.0,2.0,3.4631734000286087,30,30,8
27,26,557.0,Invalid,noise,0,3.506133500020951,1.0,2.0,4.813708600006066,10,10,7
28,26,557.0,Valid,noise,0,2.088074399973266,1.0,2.0,3.3960274000419304,10,10,8
29,26,-557.0,Valid,signal,1.0,6.2237287000752985,1.0,3.0,7.531760299927555,10,-10,9
30,26,-2274.0,Valid,signal,0,6.657301599974744,0.0,2.0,7.965214900090359,40,-40,6
31,26,-557.0,Valid,signal,1.0,2.0881373999873176,1.0,3.0,3.3960788999684155,10,-10,10
32,26,1716.0,Valid,noise,0,2.78898890002165,1.0,2.0,4.096730399993248,30,30,9
33,26,-1158.0,Valid,signal,1.0,2.738771899952553,1.0,3.0,4.046572500024922,20,-20,8
34,26,1716.0,Valid,signal,1.0,2.03892049996648,1.0,3.0,3.3465183000080287,30,30,10
35,26,1716.0,Valid,signal,1.0,1.3706844000844285,1.0,3.0,2.678616999997758,30,30,11
36,26,2274.0,Valid,signal,1.0,1.6053021000698209,1.0,3.0,2.9132506999885663,40,40,7
37,26,1716.0,Valid,signal,1.0,1.0379537000553682,1.0,3.0,2.345858099986799,30,30,12
38,26,-557.0,Valid,noise,0,2.1225197999738157,1.0,2.0,3.4303525999421254,10,-10,11
39,26,-1716.0,Valid,signal,1.0,1.620922999922186,1.0,3.0,2.928863500012085,30,-30,13
