trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
45,5,2274.0,Valid,signal,1.0,1176.2155753998086,1.0,1.0,5.047266999958083,40,40,13
46,5,-1716.0,Valid,signal,1.0,1180.4727751999162,1.0,1.0,4.029714200180024,30,-30,12
47,5,557.0,Invalid,signal,1.0,1186.0396069998387,1.0,2.0,4.247168800095096,10,10,10
48,5,1158.0,Valid,noise,0,1191.0955631998368,1.0,2.0,3.5461544001009315,20,20,13
49,5,-1158.0,Valid,noise,0,1195.1758489997592,1.0,2.0,3.1132431998848915,20,-20,14
50,5,-557.0,Valid,signal,1.0,1199.095851799706,1.0,3.0,3.0790760000236332,10,-10,11
51,5,557.0,Valid,signal,1.0,1204.1363274997566,1.0,3.0,3.9801616999320686,10,10,12
52,5,-1158.0,Valid,signal,1.0,1208.0723599998746,1.0,3.0,2.746764900162816,20,-20,15
53,5,1716.0,Valid,signal,1.0,1213.7515009997878,1.0,2.0,5.379873999860138,30,30,13
54,5,-2274.0,Invalid,signal,1.0,1218.3283847998828,1.0,2.0,3.847106499830261,40,-40,14
55,5,-557.0,Valid,signal,1.0,1224.1035681997892,1.0,3.0,4.096300499979407,10,-10,13
56,5,-2274.0,Valid,noise,0,1228.935873299837,1.0,2.0,3.846471899887547,40,-40,15
57,5,-2274.0,Valid,noise,1.0,1233.6404009999242,0.0,1.0,3.413817800115794,40,-40,16
58,5,1716.0,Valid,signal,1.0,1237.447502999799,1.0,2.0,3.0792007001582533,30,30,14
59,5,-1158.0,Valid,signal,1.0,1241.4482453998644,1.0,2.0,2.579571799840778,20,-20,16
60,5,-1158.0,Valid,noise,0,1245.5122406997252,1.0,2.0,3.0628988998942077,20,-20,17
61,5,-1716.0,Valid,noise,0,1249.2716203997843,1.0,2.0,2.746431500185281,30,-30,15
62,5,-557.0,Invalid,noise,0,1253.1445902998094,1.0,4.0,3.212368099950254,10,-10,14
63,5,-1716.0,Valid,signal,1.0,1257.575632999884,1.0,2.0,3.7465621000155807,30,-30,16
64,5,-2274.0,Valid,noise,0,1265.432197699789,1.0,1.0,6.497872799867764,40,-40,17
65,5,-557.0,Valid,signal,0,1269.4804034999106,0.0,1.0,3.1792826000601053,10,-10,15
66,5,-1716.0,Valid,noise,0,1275.1760841999203,1.0,2.0,4.613615100039169,30,-30,17
67,5,2274.0,Valid,signal,0,1279.9281361997128,0.0,2.0,3.3469851000700146,40,40,18
68,5,-2274.0,Invalid,noise,0,1287.7995265997015,1.0,2.0,6.797329399967566,40,-40,19
69,5,1158.0,Valid,noise,0,1292.4403547998518,1.0,3.0,3.7802265000063926,20,20,18
70,5,1158.0,Valid,signal,1.0,1296.0882723997347,1.0,3.0,2.729413199936971,20,20,19
71,5,1158.0,Invalid,noise,0,1300.8882968998514,1.0,2.0,3.730055799940601,20,20,20
72,5,-557.0,Valid,noise,0,1304.647553499788,1.0,4.0,4.363189300056547,10,-10,16
73,5,557.0,Valid,signal,1.0,1309.92881949991,1.0,4.0,2.5963294999673963,10,10,17
74,5,557.0,Valid,noise,0,1313.688442699844,1.0,4.0,2.7461274000816047,10,10,18
75,5,557.0,Valid,noise,0,1317.2885418997612,1.0,4.0,2.8293681000359356,10,10,19
76,5,2274.0,Valid,noise,0,1321.4160705998074,1.0,3.0,3.263253399869427,40,40,20
77,5,2274.0,Invalid,noise,0,1326.216166799888,1.0,3.0,3.446290699997917,40,40,21
78,5,-1158.0,Valid,noise,0,1329.9440037999302,1.0,4.0,3.596857399912551,20,-20,21
79,5,-1716.0,Invalid,signal,1.0,1334.840720999753,1.0,2.0,3.2464273998048156,30,-30,18
80,5,1716.0,Valid,signal,1.0,1339.1438495998736,1.0,2.0,3.146400000201538,30,30,19
81,5,-557.0,Valid,signal,1.0,1343.0485482998192,1.0,3.0,2.9293974000029266,10,-10,20
82,5,-1158.0,Valid,signal,1.0,1346.727526599774,1.0,3.0,2.6290923999622464,20,-20,22
83,5,-1158.0,Valid,noise,0,1351.992625199724,1.0,4.0,4.163683800026774,20,-20,23
84,5,1716.0,Invalid,noise,0,1355.608665799722,1.0,2.0,3.4459985999856144,30,30,20
85,5,1158.0,Valid,noise,0,1360.3128633997403,1.0,3.0,3.029771599918604,20,20,24
86,5,-557.0,Invalid,signal,1.0,1364.2958109998144,1.0,3.0,3.0136160000693053,10,-10,21
87,5,-1716.0,Valid,signal,1.0,1368.871790499892,1.0,1.0,3.729517800034955,30,-30,21
88,5,557.0,Valid,signal,1.0,1372.7756015998311,1.0,3.0,2.5627637000288814,10,10,22
89,5,-1158.0,Invalid,noise,1.0,1378.023897299776,0.0,2.0,4.497324700001627,20,-20,25
90,5,-1716.0,Valid,noise,0,1382.8079897998832,1.0,3.0,3.595836899941787,30,-30,22
91,5,-2274.0,Invalid,noise,1.0,1387.1437856997363,0.0,1.0,4.830192900029942,40,-40,22
92,5,-557.0,Valid,noise,0,1392.4727783997075,1.0,4.0,3.580226399935782,10,-10,23
93,5,-557.0,Valid,signal,1.0,1397.0316205997951,1.0,3.0,2.762301499955356,10,-10,24
94,5,557.0,Invalid,signal,1.0,1400.9358158998657,1.0,3.0,2.962972800014541,10,10,25
95,5,1716.0,Valid,signal,1.0,1404.8717245997395,1.0,2.0,2.913374900119379,30,30,23
96,5,1158.0,Valid,signal,1.0,1408.6318735997193,1.0,2.0,2.862745800055563,20,20,26
97,5,557.0,Valid,noise,0,1417.0801083997358,1.0,4.0,8.347587999887764,10,10,26
98,5,-557.0,Valid,signal,1.0,1421.896326399874,1.0,3.0,3.030030000023544,10,-10,27
99,5,-1716.0,Valid,signal,1.0,1425.8805863999296,1.0,2.0,3.2958982000127435,30,-30,24
100,5,1716.0,Valid,signal,1.0,1430.3759236996991,1.0,2.0,2.879674799973145,30,30,25
101,5,-557.0,Valid,signal,1.0,1434.0724154997151,1.0,3.0,3.99632199993357,10,-10,28
102,5,-1158.0,Valid,signal,1.0,1439.047985999845,1.0,3.0,3.063487100182101,20,-20,27
103,5,2274.0,Valid,signal,0,1444.3758565997705,0.0,1.0,4.129436400020495,40,40,23
104,5,-557.0,Valid,noise,0,1448.3287002998404,1.0,4.0,3.196577399969101,10,-10,29
105,5,2274.0,Valid,signal,0,1455.0960467997938,0.0,1.0,5.430592100135982,40,40,24
106,5,1716.0,Valid,noise,0,1459.2079998997506,1.0,4.0,4.21415810007602,30,30,26
107,5,-1716.0,Valid,noise,0,1464.296356599778,1.0,4.0,2.9291064999997616,30,-30,27
108,5,-1158.0,Invalid,signal,1.0,1468.1835011998191,1.0,3.0,3.246072999900207,20,-20,28
109,5,2274.0,Valid,signal,0,1473.4167576998009,0.0,1.0,4.0136198999825865,40,40,25
110,5,1158.0,Valid,signal,1.0,1477.4003620997537,1.0,2.0,7.281065100105479,20,20,29
111,5,557.0,Valid,noise,1.0,1485.46473519993,0.0,1.0,3.130071199964732,10,10,30
112,5,-1158.0,Valid,signal,1.0,1489.7683598997537,1.0,2.0,3.3462421998847276,20,-20,30
113,5,1716.0,Valid,noise,0,1495.0153778998647,1.0,2.0,3.696684599854052,30,30,28
114,5,2274.0,Valid,noise,0,1499.7367261997424,1.0,1.0,3.829516500001773,40,40,26
115,5,2274.0,Valid,signal,0,1503.976145999739,0.0,2.0,2.980171199887991,40,40,27
116,5,-2274.0,Valid,noise,1.0,1508.711934799794,0.0,1.0,4.096036900067702,40,-40,28
117,5,-557.0,Valid,signal,1.0,1512.7754162997007,1.0,4.0,3.5970052001066506,10,-10,31
118,5,1158.0,Valid,signal,1.0,1517.2555650998838,1.0,3.0,2.912607599981129,20,20,31
119,5,-1158.0,Valid,noise,0,1521.8322447997052,1.0,1.0,3.379672300070524,20,-20,32
120,5,-1158.0,Valid,noise,0,1526.8564640998377,1.0,1.0,4.530767499934882,20,-20,33
121,5,1158.0,Valid,noise,0,1531.3846885997336,1.0,3.0,3.812875100178644,20,20,34
122,5,2274.0,Valid,noise,0,1536.232003199868,1.0,3.0,3.17938069999218,40,40,29
123,5,-557.0,Valid,noise,0,1540.152475599898,1.0,3.0,3.0133531000465155,10,-10,32
124,5,2274.0,Valid,signal,0,1544.392700499855,0.0,3.0,3.162614299915731,40,40,30
125,5,-1158.0,Invalid,signal,1.0,1548.6962915998884,1.0,3.0,3.329442600021139,20,-20,35
126,5,1158.0,Valid,signal,1.0,1552.647334799869,1.0,3.0,2.930469000013545,20,20,36
127,5,-1716.0,Valid,signal,1.0,1557.3352947998792,1.0,2.0,4.746335500152782,30,-30,29
128,5,-1158.0,Valid,signal,1.0,1562.2960491997655,1.0,3.0,2.729576100129634,20,-20,37
129,5,1716.0,Valid,noise,0,1566.5357196999248,1.0,3.0,3.1298767998814583,30,30,30
130,5,1158.0,Valid,noise,1.0,1570.7602320997976,0.0,2.0,3.296214399859309,20,20,38
131,5,-2274.0,Valid,signal,0,1574.8242895998992,0.0,2.0,2.8465437998529524,40,-40,31
132,5,2274.0,Valid,noise,0,1578.7446558997035,1.0,2.0,3.162480300059542,40,40,32
133,5,1716.0,Valid,noise,1.0,1582.855529999826,0.0,1.0,3.129854300059378,30,30,31
134,5,-1158.0,Invalid,noise,1.0,1587.784189999802,0.0,1.0,4.213128299918026,20,-20,39
135,5,557.0,Invalid,noise,0,1592.4723516998347,1.0,4.0,3.5466418000869453,10,10,33
136,5,-557.0,Invalid,signal,1.0,1596.775546599878,1.0,4.0,3.1292884999420494,10,-10,34
137,5,1716.0,Valid,noise,0,1600.9038696999196,1.0,3.0,3.529858099995181,30,30,32
138,5,1716.0,Valid,signal,1.0,1605.1755368998274,1.0,3.0,3.46310199983418,30,30,33
139,5,-2274.0,Valid,signal,0,1610.6324562998489,0.0,1.0,3.93031769990921,40,-40,33
140,5,2274.0,Valid,signal,0,1614.791949499864,0.0,2.0,2.878962399903685,40,40,34
141,5,-1716.0,Valid,noise,0,1618.615910699824,1.0,2.0,2.913353699957952,30,-30,34
142,5,-2274.0,Valid,noise,0,1622.6966037997045,1.0,1.0,3.245035900035873,40,-40,35
143,5,-2274.0,Valid,noise,0,1627.3997628998477,1.0,1.0,3.380226199980825,40,-40,36
144,5,557.0,Valid,signal,1.0,1631.175999699859,1.0,4.0,3.4130293000489473,10,10,35
145,5,-1716.0,Invalid,signal,1.0,1636.264779099729,1.0,2.0,3.579798199934885,30,-30,35
146,5,557.0,Valid,signal,1.0,1639.9605269997846,1.0,3.0,4.480485699838027,10,10,36
147,5,-2274.0,Valid,noise,0,1645.7359625997487,1.0,2.0,2.9962226999923587,40,-40,37
148,5,1716.0,Invalid,signal,0,1650.0875298997853,0.0,2.0,3.363519199891016,30,30,36
149,5,2274.0,Invalid,signal,0,1654.8238297998903,0.0,1.0,3.8465361001435663,40,40,38
150,5,-1716.0,Valid,signal,1.0,1659.544622299727,1.0,1.0,3.9296341999433935,30,-30,37
151,5,2274.0,Valid,noise,0,1663.895909199724,1.0,2.0,2.962925599887967,40,40,39
152,5,1716.0,Valid,signal,1.0,1667.6877202999312,1.0,2.0,2.7464113000314683,30,30,38
153,5,-1716.0,Valid,signal,1.0,1671.7196156997234,1.0,3.0,3.129955800017342,30,-30,39
154,5,-1716.0,Valid,noise,1.0,1675.8647307998035,0.0,1.0,3.1130204999353737,30,-30,40
155,5,557.0,Invalid,noise,0,1679.9282794997562,1.0,4.0,3.028952799970284,10,10,37
156,5,-2274.0,Valid,signal,0,1683.6563451997936,0.0,2.0,2.979736699955538,40,-40,40
157,5,557.0,Valid,noise,0,1687.8314336996991,1.0,4.0,4.746923099970445,10,10,38
158,5,557.0,Valid,noise,0,1693.271340899868,1.0,4.0,2.6124002998694777,10,10,39
159,5,1158.0,Valid,signal,1.0,1697.032039199723,1.0,3.0,4.09675920009613,20,20,40
160,5,-1158.0,Valid,noise,0,1702.1993163998704,1.0,4.0,2.8134443000890315,20,-20,41
161,5,-557.0,Valid,noise,0,1706.1035602998454,1.0,4.0,2.979199199937284,10,-10,40
162,5,-1158.0,Valid,signal,1.0,1709.992039699806,1.0,2.0,2.9962534999940544,20,-20,42
163,5,-557.0,Invalid,noise,0,1714.151402699761,1.0,4.0,3.2960323998704553,10,-10,41
164,5,-557.0,Valid,noise,0,1717.9915939997882,1.0,4.0,2.663461900083348,10,-10,42
165,5,-1716.0,Invalid,noise,0,1722.6318855998106,1.0,2.0,3.746032899944112,30,-30,41
166,5,-2274.0,Valid,signal,0,1726.9673431997653,0.0,1.0,3.2799380000215024,40,-40,41
167,5,2274.0,Invalid,signal,0,1731.5914273997769,0.0,1.0,3.4962615000549704,40,40,42
168,5,1158.0,Valid,noise,0,1735.4160252998115,1.0,2.0,2.5960197001695633,20,20,43
169,5,1716.0,Valid,noise,0,1738.9519407998305,1.0,2.0,2.645768300164491,30,30,42
170,5,2274.0,Valid,noise,0,1742.6797018998768,1.0,3.0,3.046767999883741,40,40,43
171,5,-1158.0,Valid,noise,0,1746.5522955998313,1.0,3.0,2.6122890000697225,20,-20,44
172,5,2274.0,Valid,noise,0,1750.28001939971,1.0,3.0,2.6793573000468314,40,40,44
173,5,1716.0,Valid,noise,0,1753.736495199846,1.0,3.0,2.51300279982388,30,30,43
174,5,-557.0,Valid,signal,1.0,1757.6238036998548,1.0,3.0,2.8799102001357824,10,-10,43
175,5,-1716.0,Valid,noise,1.0,1762.7117773997595,0.0,1.0,4.063825699966401,30,-30,44
176,5,-557.0,Valid,noise,0,1766.3597465998027,1.0,4.0,3.1124104000627995,10,-10,44
177,5,1158.0,Invalid,signal,1.0,1957.3682582997717,1.0,2.0,64.14672120008618,20,20,45
178,5,-1158.0,Valid,signal,1.0,1963.288211299805,1.0,2.0,3.529780500102788,20,-20,46
179,5,2274.0,Valid,signal,0,1967.87931749993,0.0,2.0,3.2464965998660773,40,40,45
180,5,1158.0,Valid,noise,0,1972.007338399766,1.0,3.0,4.029710500035435,20,20,47
181,5,2274.0,Valid,noise,0,1977.2402551998384,1.0,1.0,3.4299647000152618,40,40,46
182,5,-1716.0,Valid,signal,1.0,1981.400210299762,1.0,2.0,3.646792800165713,30,-30,45
183,5,1716.0,Invalid,signal,1.0,1986.5513458997011,1.0,2.0,5.280742299975827,30,30,46
184,5,1158.0,Valid,noise,1.0,1992.7920106998645,0.0,1.0,4.262716800207272,20,20,48
185,5,1158.0,Valid,signal,1.0,1997.54316549981,1.0,2.0,2.6293575998861343,20,20,49
186,5,-2274.0,Valid,noise,0,2001.5271868999116,1.0,2.0,2.9629077001009136,40,-40,47
187,5,557.0,Valid,noise,0,2005.3515642997809,1.0,3.0,3.1134004001505673,10,10,45
188,5,1716.0,Invalid,noise,0,2009.6242039997596,1.0,1.0,4.096387499943376,30,30,47
189,5,557.0,Valid,signal,1.0,2014.439178099856,1.0,4.0,3.346586000174284,10,10,46
190,5,557.0,Valid,signal,1.0,2018.9519247997089,1.0,4.0,2.74648050009273,10,10,47
191,5,-1158.0,Valid,noise,0,2022.935221799882,1.0,3.0,3.112824300071225,20,-20,50
192,5,-557.0,Valid,signal,1.0,2026.5994512997568,1.0,3.0,2.696380899986252,10,-10,48
193,5,-557.0,Valid,noise,0,2030.5998649997637,1.0,3.0,2.863526500063017,10,-10,49
194,5,-2274.0,Valid,noise,0,2034.2958353997672,1.0,3.0,2.6623094000387937,40,-40,48
195,5,557.0,Valid,noise,0,2039.5438297998624,1.0,4.0,4.380090799881145,10,10,50
196,5,557.0,Valid,signal,1.0,2043.3362956997007,1.0,3.0,2.846091700019315,10,10,51
197,5,-2274.0,Valid,noise,1.0,2047.607559299795,0.0,1.0,5.680590300122276,40,-40,49
198,5,1716.0,Valid,signal,1.0,2054.087177099893,1.0,1.0,2.9132716001477093,30,30,48
199,5,-2274.0,Valid,signal,1.0,2061.0004383998457,1.0,1.0,5.614189399871975,40,-40,50
200,5,1158.0,Valid,noise,1.0,2064.4392462999094,0.0,1.0,2.96280450001359,20,20,51
201,5,-557.0,Valid,signal,1.0,2068.3595941998065,1.0,3.0,2.9291717000305653,10,-10,52
202,5,-557.0,Valid,signal,1.0,2072.3116592997685,1.0,3.0,2.896667700028047,10,-10,53
203,5,1158.0,Valid,signal,1.0,2076.184498099843,1.0,3.0,2.512643799884245,20,20,52
204,5,1158.0,Invalid,signal,1.0,2080.0871659999248,1.0,2.0,3.696694999933243,20,20,53
205,5,-557.0,Valid,noise,0,2084.3271922997665,1.0,4.0,2.8464704998768866,10,-10,54
206,5,-557.0,Valid,noise,0,2088.2313472998794,1.0,4.0,2.6294615999795496,10,-10,55
207,5,2274.0,Valid,signal,0,2091.9753850998823,0.0,4.0,2.7295657999347895,40,40,51
208,5,-1158.0,Valid,signal,1.0,2095.559730099747,1.0,3.0,2.7631510000210255,20,-20,54
209,5,-557.0,Valid,signal,1.0,2099.207677999744,1.0,3.0,2.5287152000237256,10,-10,56
210,5,2274.0,Valid,signal,0,2103.239364899928,0.0,2.0,3.0131349000148475,40,40,52
211,5,2274.0,Valid,signal,0,2107.015492099803,0.0,2.0,2.5463672999758273,40,40,53
212,5,-1158.0,Valid,noise,1.0,2110.6792020997964,0.0,2.0,2.66294030006975,20,-20,55
213,5,-2274.0,Invalid,signal,0,2115.687666799873,0.0,1.0,7.764117900049314,40,-40,54
214,5,-1158.0,Valid,noise,0,2122.968429699773,1.0,3.0,2.4796435001771897,20,-20,56
215,5,-1716.0,Valid,noise,0,2126.359815799864,1.0,3.0,2.5630200000014156,30,-30,49
216,5,-557.0,Invalid,noise,0,2129.9120527997147,1.0,3.0,3.0293258000165224,10,-10,57
217,5,-557.0,Valid,noise,0,2133.9763931997586,1.0,4.0,2.596233199816197,10,-10,58
218,5,1158.0,Invalid,noise,0,2137.5912223998457,1.0,3.0,2.8298961999826133,20,20,57
219,5,1716.0,Valid,noise,0,2141.3037158998195,1.0,3.0,2.529585300013423,30,30,50
220,5,1716.0,Valid,noise,0,2144.919855799759,1.0,3.0,2.3629276000428945,30,30,51
221,5,-557.0,Invalid,noise,0,2148.1997285997495,1.0,4.0,2.345579700078815,10,-10,59
222,5,1158.0,Valid,noise,0,2151.5764155997895,1.0,4.0,2.5465609000530094,20,20,58
223,5,2274.0,Invalid,noise,0,2155.1118795997463,1.0,3.0,2.3952967999503016,40,40,55
224,5,557.0,Valid,noise,0,2158.5521772997454,1.0,4.0,3.462989600142464,10,10,60
225,5,2274.0,Valid,noise,0,2163.0322672997136,1.0,4.0,2.6136849001049995,40,40,56
226,5,557.0,Valid,signal,1.0,2168.3443935997784,1.0,2.0,4.529678200138733,10,10,61
227,5,1716.0,Valid,noise,0,2173.7521680998616,1.0,2.0,4.6967015999834985,30,30,52
228,5,2274.0,Valid,noise,0,2179.256454899907,1.0,2.0,3.696795399999246,40,40,57
229,5,1716.0,Valid,signal,1.0,2182.8403367998544,1.0,2.0,2.5628560001496226,30,30,53
230,5,1716.0,Valid,noise,0,2186.6633850997314,1.0,3.0,3.0963080001529306,30,30,54
231,5,1716.0,Valid,signal,1.0,2190.519226999721,1.0,3.0,2.346148599870503,30,30,55
232,5,-1158.0,Invalid,noise,0,2195.2878168998286,1.0,2.0,4.397251300048083,20,-20,59
233,5,-557.0,Valid,signal,1.0,2199.207235899754,1.0,3.0,3.1797048998996615,10,-10,62
234,5,1716.0,Valid,signal,1.0,2203.383984899847,1.0,3.0,2.2455207998864353,30,30,56
235,5,1158.0,Valid,noise,0,2206.9030653997324,1.0,3.0,2.5294933000113815,20,20,60
236,5,2274.0,Valid,noise,0,2212.1360384998843,1.0,1.0,5.147281900048256,40,40,58
237,5,557.0,Valid,signal,1.0,2216.4072195996996,1.0,2.0,3.462819900130853,10,10,63
238,5,-557.0,Valid,noise,0,2220.824135299772,1.0,4.0,3.0802394000347704,10,-10,64
239,5,-1716.0,Valid,signal,1.0,2224.98310679989,1.0,2.0,2.9462694998364896,30,-30,57
240,5,-557.0,Valid,signal,1.0,2228.695234899875,1.0,1.0,2.4955561000388116,10,-10,65
241,5,1158.0,Invalid,noise,0,2232.8069871996995,1.0,1.0,3.4133909998927265,20,20,61
242,5,-2274.0,Valid,signal,0,2236.71131269983,0.0,1.0,2.796268800040707,40,-40,59
243,5,557.0,Valid,noise,0,2240.280151799787,1.0,4.0,2.913081099977717,10,10,66
244,5,1716.0,Invalid,signal,1.0,2245.2071449998766,1.0,1.0,4.763031499926001,30,30,58
245,5,2274.0,Valid,signal,1.0,2250.4881039997563,1.0,1.0,7.731576499994844,40,40,60
246,5,2274.0,Invalid,signal,1.0,2259.2558292998,1.0,1.0,3.3467127999756485,40,40,61
247,5,1716.0,Valid,noise,1.0,2263.191478599794,0.0,1.0,3.762901900103316,30,30,59
248,5,-557.0,Valid,noise,0,2268.1202119998634,1.0,4.0,3.0968306998256594,10,-10,67
249,5,-1158.0,Valid,noise,0,2272.167084499728,1.0,4.0,2.812578000128269,20,-20,62
250,5,-1716.0,Valid,noise,0,2275.800355399726,1.0,3.0,2.562368999933824,30,-30,60
251,5,-557.0,Valid,signal,1.0,2279.6718354998156,1.0,1.0,2.896706399973482,10,-10,68
252,5,-1716.0,Invalid,signal,1.0,2283.5602661997546,1.0,1.0,2.7796509999316186,30,-30,61
253,5,557.0,Invalid,signal,1.0,2287.5756606997456,1.0,3.0,3.295788000104949,10,10,69
254,5,1716.0,Invalid,noise,0,2292.135031199781,1.0,1.0,3.0799298000056297,30,30,62
255,5,1716.0,Valid,noise,0,2295.7195775997825,1.0,2.0,3.1464289999566972,30,30,63
256,5,-2274.0,Valid,signal,0,2299.9436233998276,0.0,2.0,3.1132511000614613,40,-40,62
257,5,-1716.0,Valid,signal,1.0,2304.0556199997663,1.0,2.0,2.8625057998578995,30,-30,64
258,5,557.0,Valid,noise,0,2307.703161599813,1.0,4.0,3.780240699881688,10,10,70
259,5,2274.0,Valid,signal,0,2312.6000175997615,0.0,3.0,2.946318299975246,40,40,63
260,5,2274.0,Valid,noise,0,2316.4236326997634,1.0,3.0,2.629252600017935,40,40,64
261,5,557.0,Valid,signal,1.0,2320.2148769998457,1.0,1.0,2.5958806998096406,10,10,71
262,5,-2274.0,Invalid,noise,1.0,2324.8719898997806,0.0,2.0,4.229994100052863,40,-40,65
263,5,-1158.0,Invalid,signal,1.0,2328.968296499923,1.0,3.0,2.9299595998600125,20,-20,63
264,5,2274.0,Valid,signal,1.0,2333.160102599766,1.0,2.0,5.063684399938211,40,40,66
265,5,-2274.0,Valid,signal,1.0,2339.2871205997653,1.0,1.0,3.446597300004214,40,-40,67
266,5,2274.0,Valid,noise,1.0,2347.768342899857,0.0,1.0,7.681758900173008,40,40,68
267,5,-1158.0,Valid,signal,1.0,2352.2155276997946,1.0,3.0,3.462581400061026,20,-20,64
268,5,-2274.0,Invalid,signal,0,2357.1442827999126,0.0,1.0,3.763123999815434,40,-40,69
269,5,-1158.0,Valid,noise,1.0,2361.6876901998185,0.0,1.0,3.1797904998529702,20,-20,65
270,5,1716.0,Valid,noise,0,2365.575856699841,1.0,2.0,2.9295355000067502,30,30,65
271,5,-1158.0,Invalid,noise,0,2369.752044499852,1.0,2.0,3.0803264998830855,20,-20,66
272,5,1716.0,Valid,noise,0,2373.65531249973,1.0,1.0,3.1293683000840247,30,30,66
273,5,1158.0,Valid,signal,1.0,2377.7997658997774,1.0,1.0,2.9126917000394315,20,20,67
