trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
49,23,1716.0,Valid,noise,0,0.9878329999628476,1.0,3.0,2.295676499954425,30,30,19
50,23,-2274.0,Valid,signal,0,0.7870437999954447,0.0,3.0,2.0951703999890015,40,-40,7
51,23,-2274.0,Valid,noise,0,1.1880025999853387,1.0,4.0,2.4959391000447795,40,-40,8
52,23,-1716.0,Valid,signal,0,1.139573400025256,0.0,4.0,4.030167800025083,30,-30,20
53,23,-557.0,Valid,noise,0,1.1878962999908254,1.0,4.0,2.495906800031662,10,-10,15
54,23,557.0,Invalid,signal,1.0,1.6214445999939926,1.0,2.0,2.9295418999972753,10,10,16
55,23,557.0,Valid,noise,0,1.738392000028398,1.0,4.0,3.046424600004684,10,10,17
56,23,-2274.0,Valid,signal,0,1.3047801000066102,0.0,3.0,2.6125748000340536,40,-40,9
57,23,1716.0,Valid,signal,1.0,1.1775757999857888,1.0,3.0,4.230402199958917,30,30,21
58,23,2274.0,Valid,signal,0,1.0377081000478938,0.0,3.0,2.3456478000152856,40,40,10
59,23,-557.0,Invalid,noise,0,1.037696999963373,1.0,3.0,2.3456621000077575,10,-10,18
60,23,557.0,Valid,noise,0,1.2217714000144042,1.0,3.0,2.529634199978318,10,10,19
61,23,557.0,Valid,signal,0,1.0711118999752216,0.0,3.0,2.378930400009267,10,10,20
62,23,1158.0,Valid,signal,1.0,1.3377311999793164,1.0,4.0,2.6460559999686666,20,20,11
63,23,-2274.0,Invalid,signal,0,1.1887144000502303,0.0,3.0,2.496392900007777,40,-40,11
64,23,-1158.0,Valid,signal,1.0,1.1877686000079848,1.0,4.0,2.4957397000398487,20,-20,12
65,23,-1716.0,Valid,signal,1.0,1.2207697000121698,1.0,4.0,2.5292167000006884,30,-30,22
66,23,-1716.0,Valid,signal,1.0,1.3885085999500006,1.0,4.0,2.6964044999913312,30,-30,23
67,23,-2274.0,Valid,noise,0,1.3377102999947963,1.0,3.0,2.645832500013057,40,-40,12
68,23,557.0,Valid,noise,0,1.0882818999816664,1.0,4.0,2.3960671999957412,10,10,21
69,23,2274.0,Valid,signal,0,2.0883946000249125,0.0,3.0,3.3961593999993056,40,40,13
70,23,-1158.0,Invalid,signal,1.0,1.7206605999963358,1.0,3.0,3.028523499961011,20,-20,13
71,23,557.0,Valid,signal,1.0,1.2887589000165462,1.0,3.0,2.5966044000233524,10,10,22
72,23,1716.0,Valid,noise,0,1.5042978000128642,1.0,4.0,2.8121772999875247,30,30,24
73,23,-1716.0,Valid,noise,0,0.9146604999550618,1.0,4.0,3.8304461000370793,30,-30,25
74,23,-557.0,Valid,signal,0,4.522808999987319,0.0,3.0,5.830307499971241,10,-10,23
75,23,-1158.0,Valid,signal,1.0,1.0880820999736898,1.0,4.0,2.3958668999839574,20,-20,14
76,23,2274.0,Valid,noise,0,1.1374789000255987,1.0,3.0,2.4454655000008643,40,40,14
77,23,1716.0,Valid,noise,0,1.0378418000182137,1.0,4.0,2.345796899986454,30,30,26
78,23,-1716.0,Valid,noise,0,0.937908999971114,1.0,4.0,2.2457833999651484,30,-30,27
79,23,-557.0,Invalid,noise,0,1.038077000004705,1.0,4.0,2.345937000005506,10,-10,24
80,23,-1716.0,Valid,signal,0,1.8720516000175849,0.0,4.0,3.179941200010944,30,-30,28
81,23,1716.0,Valid,noise,0,1.588261200056877,1.0,3.0,2.8959217999945395,30,30,29
82,23,-1158.0,Valid,noise,0,1.137867400015239,1.0,3.0,2.44590450002579,20,-20,15
83,23,2274.0,Valid,signal,0,0.9380127000040376,0.0,3.0,2.2460245999973267,40,40,15
84,23,-2274.0,Invalid,noise,0,1.4530955999507569,1.0,2.0,18.70275749999564,40,-40,16
85,23,-1158.0,Invalid,noise,0,1.504574800026603,1.0,3.0,2.8122954000136815,20,-20,16
86,23,-2274.0,Valid,signal,0,1.4218744999961928,0.0,3.0,2.7295476000290364,40,-40,17
87,23,1158.0,Valid,noise,0,1.0381474000168964,1.0,4.0,2.345828299992718,20,20,17
88,23,2274.0,Valid,signal,0,1.5050486999680288,0.0,4.0,2.8126934000174515,40,40,18
89,23,-2274.0,Valid,noise,0,1.3714222999988124,1.0,3.0,2.679203299980145,40,-40,19
90,23,1716.0,Valid,noise,0,0.970518500020262,1.0,3.0,2.2785369000048377,30,30,30
91,23,-1158.0,Valid,signal,1.0,1.788182299991604,1.0,4.0,3.096229700022377,20,-20,18
92,23,-1716.0,Valid,noise,0,1.3552665000315756,1.0,3.0,2.663127899984829,30,-30,31
93,23,-1716.0,Valid,signal,1.0,0.9711433000047692,1.0,4.0,2.2792167000006884,30,-30,32
94,23,-1158.0,Valid,noise,0,1.138245000038296,1.0,3.0,2.446208100009244,20,-20,19
95,23,557.0,Valid,signal,1.0,1.3216421999968588,1.0,2.0,2.6295542999869213,10,10,25
96,23,1158.0,Invalid,signal,1.0,1.788702599995304,1.0,4.0,3.096554299991112,20,20,20
97,23,-557.0,Valid,signal,0,1.3202365000033751,0.0,3.0,2.6283681000350043,10,-10,26
98,23,2274.0,Valid,noise,0,2.316757199994754,1.0,1.0,5.331263100029901,40,40,20
99,23,-2274.0,Valid,signal,0,1.4715588999679312,0.0,1.0,2.779408600006718,40,-40,21
100,23,-1158.0,Valid,noise,0,1.1877231000107713,1.0,1.0,2.495493600028567,20,-20,21
101,23,2274.0,Invalid,signal,0,3.2773290000041015,0.0,1.0,24.987674199976027,40,40,22
102,23,1158.0,Valid,signal,1.0,1.2717874000081792,1.0,3.0,2.579547800007276,20,20,22
103,23,1158.0,Valid,signal,1.0,1.0553116999799386,1.0,3.0,2.363061200012453,20,20,23
104,23,-557.0,Valid,noise,0,1.087216800020542,1.0,3.0,2.394998300005682,10,-10,27
105,23,-2274.0,Valid,signal,0,1.138768800010439,0.0,3.0,2.446468300011474,40,-40,23
106,23,-1158.0,Valid,signal,1.0,0.97083260002546,1.0,3.0,2.2782895999844186,20,-20,24
107,23,557.0,Valid,signal,0,1.1216557000298053,0.0,3.0,2.4294377000187524,10,10,28
108,23,-2274.0,Valid,noise,0,0.9042436999734492,1.0,3.0,2.2121801000321284,40,-40,24
109,23,557.0,Valid,noise,0,1.1053768999991007,1.0,3.0,2.4131583999842405,10,10,29
110,23,2274.0,Valid,noise,0,1.0037919999449514,1.0,3.0,2.3118105999892578,40,40,25
111,23,1158.0,Valid,signal,1.0,1.2880171000142582,1.0,3.0,2.596135800005868,20,20,25
112,23,1158.0,Valid,noise,0,0.9218203999917024,1.0,3.0,2.2297213999554515,20,20,26
113,23,-1716.0,Valid,noise,0,0.937820399994962,1.0,3.0,2.2455890999990515,30,-30,33
114,23,557.0,Invalid,noise,0,0.8714299999992363,1.0,3.0,2.179074099985882,10,10,30
115,23,1716.0,Valid,noise,0,1.171095099998638,1.0,3.0,2.4789718000101857,30,30,34
116,23,557.0,Valid,signal,0,0.8379838000400923,0.0,3.0,2.145828099979554,10,10,31
117,23,1158.0,Invalid,signal,0,0.9371184000046924,0.0,3.0,2.245124700013548,20,20,27
118,23,-2274.0,Valid,noise,0,1.672197400010191,1.0,4.0,2.979946199979167,40,-40,26
119,23,-1158.0,Valid,signal,1.0,0.9375366999884136,1.0,3.0,2.245491199952085,20,-20,28
120,23,557.0,Valid,signal,0,1.1049455999745987,0.0,3.0,2.4126558999996632,10,10,32
121,23,2274.0,Valid,signal,0,1.238075100001879,0.0,2.0,2.545882700011134,40,40,27
122,23,-557.0,Valid,noise,0,0.9054011999978684,1.0,3.0,2.213164900022093,10,-10,33
123,23,1716.0,Invalid,noise,0,0.7538360999897122,1.0,2.0,2.0619175999891013,30,30,35
124,23,-1158.0,Invalid,signal,1.0,1.8219790000002831,1.0,4.0,3.1298980999854393,20,-20,29
125,23,1158.0,Valid,noise,0,1.5046296999789774,1.0,3.0,2.8123775999993086,20,20,30
126,23,2274.0,Invalid,signal,0,1.571781100006774,0.0,3.0,2.879783399985172,40,40,28
127,23,1158.0,Invalid,noise,0,1.004379499994684,1.0,3.0,2.3121252999990247,20,20,31
128,23,-2274.0,Valid,noise,0,1.423980500025209,1.0,1.0,4.513394400011748,40,-40,29
129,23,-1716.0,Invalid,signal,1.0,1.3880966999568043,1.0,3.0,2.6960362000390887,30,-30,36
130,23,557.0,Valid,noise,0,1.0374783999868669,1.0,3.0,2.3453319999971427,10,10,34
131,23,2274.0,Valid,noise,0,0.8548930999822915,1.0,3.0,2.1627261000103317,40,40,30
132,23,-2274.0,Valid,signal,0,1.1381265000090934,0.0,3.0,2.446349000034388,40,-40,31
133,23,1158.0,Invalid,noise,1.0,12.959356300008947,0.0,1.0,14.26703320001252,20,20,32
134,23,-2274.0,Valid,noise,0,3.4336291000363417,1.0,3.0,88.01181930000894,40,-40,32
135,23,-557.0,Invalid,signal,0,3.255631699983496,0.0,3.0,4.563489699969068,10,-10,35
136,23,2274.0,Invalid,noise,0,2.471778800012544,1.0,3.0,3.779836100002285,40,40,33
137,23,1158.0,Valid,signal,1.0,2.1221571000060067,1.0,3.0,3.4302115999744274,20,20,33
138,23,1716.0,Valid,signal,1.0,2.27124279999407,1.0,2.0,3.579015300027095,30,30,37
139,23,-2274.0,Invalid,noise,0,2.522188199975062,1.0,3.0,3.8301879999926314,40,-40,34
140,23,2274.0,Valid,signal,0,2.2882896999944933,0.0,2.0,3.5963321999879554,40,40,35
141,23,-557.0,Valid,signal,0,2.038858700019773,0.0,4.0,3.3466140999807976,10,-10,36
142,23,-1716.0,Valid,signal,0,3.3051475000102073,0.0,1.0,4.613073300046381,30,-30,38
143,23,-1158.0,Valid,signal,1.0,2.389220699958969,1.0,3.0,3.697022999986075,20,-20,34
144,23,-1158.0,Invalid,noise,0,2.4384295000345446,1.0,3.0,3.7462508999742568,20,-20,35
145,23,2274.0,Valid,signal,0,2.305428199993912,0.0,2.0,3.613120299996808,40,40,36
146,23,-557.0,Valid,signal,0,2.4712897000135854,0.0,3.0,3.779359199979808,10,-10,37
147,23,-557.0,Valid,signal,0,1.5048668999806978,0.0,2.0,2.812852400005795,10,-10,38
148,23,-1716.0,Valid,noise,0,2.6225716000190005,1.0,3.0,3.930141200020443,30,-30,39
149,23,2274.0,Valid,noise,1.0,1.3878707999829203,0.0,3.0,2.6957950000069104,40,40,37
150,23,-557.0,Invalid,signal,0,1.1884488000068814,0.0,3.0,2.496192999999039,10,-10,39
151,23,1158.0,Valid,signal,1.0,1.0549043000210077,1.0,4.0,2.362486199999694,20,20,36
152,23,2274.0,Valid,noise,0,1.0043357000104152,1.0,3.0,2.31268050003564,40,40,38
153,23,-2274.0,Invalid,signal,0,1.0875414000474848,0.0,1.0,2.3953161999816075,40,-40,39
154,23,-557.0,Valid,signal,0,1.3714956000330858,0.0,2.0,2.679268999956548,10,-10,40
155,23,1716.0,Valid,signal,1.0,1.2881858999608085,1.0,3.0,2.596141499991063,30,30,40
156,23,557.0,Valid,signal,0,0.9541309000342152,0.0,3.0,2.262050799967255,10,10,41
157,23,1716.0,Invalid,signal,1.0,1.2718743000295945,1.0,3.0,2.5797766000032425,30,30,41
158,23,557.0,Valid,signal,0,0.8719551999820396,0.0,3.0,2.1796960000065155,10,10,42
159,23,1158.0,Valid,signal,1.0,0.8045745000126772,1.0,3.0,2.112140199984424,20,20,37
160,23,-1158.0,Valid,noise,0,0.7706785000045784,1.0,3.0,2.0787062000017613,20,-20,38
161,23,-1158.0,Valid,noise,0,0.8210243000066839,1.0,3.0,2.129057800048031,20,-20,39
162,23,-1158.0,Valid,noise,0,0.9046727999811992,1.0,3.0,2.2126195000018924,20,-20,40
163,23,1158.0,Valid,noise,0,0.7881574000348337,1.0,3.0,2.0959046999923885,20,20,41
164,23,2274.0,Valid,noise,0,0.8209180000121705,1.0,3.0,2.1289207999943756,40,40,40
165,23,-1158.0,Valid,signal,1.0,0.838469099951908,1.0,3.0,2.146322100015823,20,-20,42
166,23,1716.0,Invalid,signal,1.0,1.5878668999648653,1.0,1.0,2.8958135999855585,30,30,42
167,23,1716.0,Valid,noise,0,1.972605199960526,1.0,4.0,3.280399799987208,30,30,43
168,23,-557.0,Valid,noise,0,0.8545658999937586,1.0,3.0,2.1621936000301503,10,-10,43
169,23,-1158.0,Valid,noise,0,0.787494299991522,1.0,3.0,2.0953359000268392,20,-20,43
170,23,-2274.0,Valid,signal,0,2.055028000031598,0.0,1.0,3.3630926000187173,40,-40,41
171,23,2274.0,Valid,signal,0,0.8883806000230834,0.0,1.0,2.1961219999939203,40,40,42
172,23,-2274.0,Valid,signal,0,1.9217275000410152,0.0,1.0,3.2298037000000477,40,-40,43
173,23,-2274.0,Valid,signal,0,2.018005199963227,0.0,1.0,4.9462746999925,40,-40,44
174,23,-1716.0,Invalid,noise,0,2.388511600031052,1.0,1.0,3.696536700008437,30,-30,44
175,23,-1158.0,Valid,signal,1.0,1.2051711999811232,1.0,1.0,2.5131319999927655,20,-20,44
176,23,557.0,Valid,signal,1.0,1.9880266999825835,1.0,1.0,3.295946300029754,10,10,44
177,23,-2274.0,Valid,noise,0,5.57241999998223,1.0,3.0,6.880523700034246,40,-40,45
178,23,-1158.0,Valid,signal,1.0,2.501351000042632,1.0,2.0,3.812160599976778,20,-20,45
179,23,2274.0,Valid,noise,0,1.6048574000014924,1.0,2.0,2.9130919000017457,40,40,46
180,23,-557.0,Valid,noise,0,1.554716999991797,1.0,2.0,2.863016300019808,10,-10,45
181,23,1716.0,Valid,signal,1.0,2.820960799988825,1.0,3.0,4.129745999991428,30,30,45
182,23,-1158.0,Valid,signal,1.0,1.938376599980984,1.0,2.0,3.246664799982682,20,-20,46
183,23,1158.0,Valid,signal,1.0,1.1379073000280189,1.0,3.0,2.446040600014385,20,20,47
184,23,557.0,Valid,noise,0,1.3712401000084355,1.0,3.0,2.6792455000104383,10,10,46
185,23,2274.0,Valid,signal,0,1.171457799966447,0.0,3.0,2.47951470001135,40,40,47
186,23,-557.0,Valid,signal,0,2.438113500014879,0.0,3.0,3.746400900010485,10,-10,47
187,23,1716.0,Invalid,signal,1.0,1.504084900021553,1.0,4.0,2.81251139997039,30,30,46
188,23,-1158.0,Valid,signal,1.0,1.4378615000168793,1.0,4.0,2.7459269000100903,20,-20,48
189,23,1716.0,Valid,signal,1.0,1.0042599000153132,1.0,3.0,2.3126205000444315,30,30,47
190,23,-2274.0,Valid,noise,0,1.4713929999852553,1.0,3.0,2.7794937000144273,40,-40,48
191,23,-557.0,Valid,signal,0,1.2376928000012413,0.0,3.0,2.5460338999982923,10,-10,48
192,23,2274.0,Valid,noise,0,0.937239299993962,1.0,3.0,2.245837400027085,40,40,49
193,23,-2274.0,Valid,signal,0,0.9714682000339964,0.0,4.0,2.279433300020173,40,-40,50
194,23,-2274.0,Valid,noise,0,0.7705394999939017,1.0,4.0,2.0787189999828115,40,-40,51
195,23,-557.0,Valid,noise,0,0.8711115000187419,1.0,3.0,2.179171200026758,10,-10,49
196,23,1158.0,Invalid,noise,0,0.9046037000371144,1.0,3.0,2.2127132000168785,20,20,49
197,23,557.0,Valid,signal,0,1.2216472000000067,0.0,4.0,2.5296798999770544,10,10,50
198,23,557.0,Valid,noise,0,1.9492794999969192,1.0,3.0,4.913912900025025,10,10,51
199,23,-1716.0,Valid,noise,0,0.8210119000286795,1.0,3.0,2.129112399998121,30,-30,48
200,23,1716.0,Valid,noise,0,1.187222299980931,1.0,3.0,2.495430600014515,30,30,49
201,23,-1716.0,Valid,noise,0,1.371081899967976,1.0,3.0,2.6794936999795027,30,-30,50
202,23,-1716.0,Valid,noise,0,1.087317299970891,1.0,3.0,2.395523499988485,30,-30,51
203,23,-557.0,Valid,signal,0,1.9884391000377943,0.0,3.0,3.296914000005927,10,-10,52
204,23,-557.0,Valid,noise,0,0.9205029999720864,1.0,3.0,2.2290514999767765,10,-10,53
205,23,2274.0,Valid,signal,0,0.9594032000168228,0.0,3.0,4.763366999977734,40,40,52
206,23,-1158.0,Invalid,signal,1.0,1.5719813999603502,1.0,4.0,2.880195999983698,20,-20,50
207,23,2274.0,Valid,noise,0,1.7711829000036232,1.0,4.0,3.079325400001835,40,40,53
208,23,-2274.0,Valid,noise,0,1.9375725999707356,1.0,1.0,3.246002900006715,40,-40,54
209,23,1158.0,Valid,signal,1.0,1.4210645999992266,1.0,3.0,2.7292159000062384,20,20,51
210,23,1716.0,Valid,noise,0,0.9541757999686524,1.0,3.0,2.262491600005887,30,30,52
211,23,1158.0,Valid,noise,0,1.1554263000143692,1.0,3.0,2.463359000044875,20,20,52
212,23,-557.0,Valid,signal,0,1.1370055999723263,0.0,3.0,2.445236300001852,10,-10,54
213,23,1716.0,Invalid,signal,0,2.5216497000074014,0.0,1.0,3.8301061000092886,30,30,53
214,23,-1158.0,Valid,noise,0,1.0875964000006206,1.0,3.0,2.395789899979718,20,-20,53
215,23,-1716.0,Valid,noise,0,0.8540821999777108,1.0,3.0,2.1626602000324056,30,-30,54
216,23,-557.0,Valid,signal,0,0.9209678000188432,0.0,3.0,2.2291975000407547,10,-10,55
217,23,-557.0,Valid,signal,0,0.8709847000427544,0.0,3.0,2.179254700022284,10,-10,56
218,23,2274.0,Valid,signal,0,1.4043658999726176,0.0,3.0,2.712582400010433,40,40,55
219,23,2274.0,Valid,noise,0,0.8717558999778703,1.0,3.0,2.1796760000288486,40,40,56
220,23,557.0,Valid,signal,0,1.608721999975387,0.0,2.0,4.996850800001994,10,10,57
221,23,-2274.0,Valid,signal,0,1.1874204999767244,0.0,1.0,2.495693899982143,40,-40,57
222,23,557.0,Valid,signal,0,1.1217909999541007,0.0,1.0,2.4297607999760658,10,10,58
223,23,-1158.0,Valid,noise,0,0.9207429999951272,1.0,3.0,2.2288213000283577,20,-20,54
224,23,-2274.0,Valid,signal,0,2.1365233999677,0.0,4.0,5.046603099966887,40,-40,58
225,23,-1716.0,Invalid,signal,0,1.7708135999855583,0.0,3.0,3.079157200001646,30,-30,55
226,23,-1158.0,Valid,signal,1.0,1.0875332999858074,1.0,3.0,2.396052800002508,20,-20,55
227,23,1716.0,Valid,signal,1.0,1.104649499990046,1.0,3.0,2.4125981999677606,30,30,56
228,23,-1716.0,Invalid,signal,0,1.0216164999874309,0.0,3.0,2.32967780000763,30,-30,57
229,23,1716.0,Valid,noise,0,0.8873835999984294,1.0,3.0,2.1953521000104956,30,30,58
230,23,-1158.0,Valid,signal,1.0,0.95436149998568,1.0,4.0,2.262400900013745,20,-20,56
231,23,-557.0,Valid,signal,1.0,1.4541342000011357,1.0,4.0,2.76248089998262,10,-10,59
232,23,557.0,Valid,noise,0,1.1207881000009363,1.0,3.0,2.429180000035558,10,10,60
233,23,557.0,Valid,noise,0,0.8712644000188448,1.0,3.0,2.1794252999825403,10,10,61
234,23,2274.0,Valid,noise,0,0.937388300022576,1.0,4.0,2.2454023999744095,40,40,59
235,23,-1158.0,Valid,signal,1.0,0.9882113000494428,1.0,4.0,2.296336400031578,20,-20,57
236,23,1716.0,Valid,noise,0,1.004042600048706,1.0,4.0,2.312184199981857,30,30,59
237,23,1716.0,Invalid,noise,0,1.3377372999675572,1.0,3.0,2.6458520999876782,30,30,60
238,23,-1716.0,Valid,signal,1.0,0.9543459999840708,1.0,4.0,2.2627090999740176,30,-30,61
239,23,557.0,Valid,signal,1.0,1.7217147999908775,1.0,3.0,3.0298096999758855,10,10,62
240,23,557.0,Valid,noise,0,1.020245799969416,1.0,3.0,2.3285035000299104,10,10,63
241,23,1716.0,Valid,noise,0,1.8050590000348168,1.0,4.0,3.113151099998504,30,30,62
242,23,1716.0,Valid,signal,1.0,1.1373947000247426,1.0,4.0,2.445708799990826,30,30,63
243,23,-1716.0,Valid,signal,1.0,0.988204100052826,1.0,4.0,2.296306800039019,30,-30,64
244,23,2274.0,Valid,noise,0,1.2039319000323303,1.0,4.0,2.5122046999749728,40,40,60
245,23,-557.0,Valid,noise,0,0.8381330000120215,1.0,4.0,2.146319100051187,10,-10,64
246,23,2274.0,Valid,noise,0,0.8706874999916181,1.0,4.0,2.1789201999781653,40,40,61
247,23,-557.0,Valid,noise,0,0.7883169000269845,1.0,4.0,2.0963673999649473,10,-10,65
248,23,2274.0,Invalid,noise,0,0.8375556000391953,1.0,3.0,2.1456955000176094,40,40,62
249,23,1158.0,Valid,noise,0,0.7538409999688156,1.0,3.0,2.0620261000003666,20,20,58
250,23,-1716.0,Invalid,noise,0,0.7540991000132635,1.0,3.0,2.062404799973592,30,-30,65
251,23,-557.0,Valid,signal,0,1.7714445000165142,0.0,4.0,3.079593800008297,10,-10,66
252,23,1158.0,Invalid,signal,1.0,1.1370437999721617,1.0,4.0,2.4453242999734357,20,20,59
253,23,-1158.0,Valid,noise,0,0.8208490000106394,1.0,4.0,2.1291756000136957,20,-20,60
254,23,1158.0,Valid,noise,0,1.2881401000195185,1.0,4.0,2.596414599975106,20,20,61
255,23,-1716.0,Valid,noise,0,0.9716270999633708,1.0,4.0,2.2797018000273965,30,-30,66
256,23,-1158.0,Valid,signal,1.0,1.203815700020641,1.0,4.0,2.5122222000500187,20,-20,62
257,23,557.0,Valid,signal,0,0.7873838999657892,0.0,4.0,2.09577710001031,10,10,67
258,23,557.0,Invalid,signal,0,1.204108800040558,0.0,3.0,2.512414099997841,10,10,68
259,23,-2274.0,Valid,noise,0,0.9378672000020742,1.0,4.0,2.2464422999764793,40,-40,63
260,23,1158.0,Valid,noise,0,1.0709209999768063,1.0,4.0,2.3791842999635264,20,20,63
261,23,-1158.0,Invalid,noise,0,0.9878824999905192,1.0,4.0,2.296038100030273,20,-20,64
262,23,-1158.0,Valid,noise,0,1.0876503000035882,1.0,3.0,2.395824700011872,20,-20,65
263,23,-557.0,Valid,noise,0,0.8548408999922685,1.0,4.0,2.1628925999975763,10,-10,69
264,23,1158.0,Valid,signal,1.0,1.470738000003621,1.0,4.0,2.7792628000024706,20,20,66
265,23,1716.0,Valid,signal,1.0,0.7540182000375353,1.0,3.0,2.0621969000203535,30,30,67
266,23,-2274.0,Valid,signal,0,0.8714551000157371,0.0,3.0,2.179525099985767,40,-40,64
267,23,-2274.0,Valid,noise,0,1.2046358999796212,1.0,3.0,2.5127448000130244,40,-40,65
268,23,2274.0,Valid,noise,0,1.1037439000210725,1.0,4.0,2.4119811999844387,40,40,66
269,23,-1716.0,Valid,noise,0,0.8548615999752656,1.0,3.0,2.1628810000256635,30,-30,68
270,23,2274.0,Valid,signal,0,1.3437475999817252,0.0,3.0,4.213351599988528,40,40,67
271,23,557.0,Invalid,noise,0,0.9206139000016264,1.0,4.0,2.228776700037997,10,10,70
272,23,-557.0,Valid,noise,0,0.8379882000153884,1.0,4.0,2.1459792000241578,10,-10,71
273,23,-557.0,Valid,noise,0,2.055085100000724,1.0,4.0,3.3629512999905273,10,-10,72
274,23,2274.0,Invalid,noise,0,0.98697099997662,1.0,4.0,2.2952967999735847,40,40,68
