trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,29,1158.0,Invalid,signal,1.0,17.37738319998607,1.0,2.0,324.2794154000003,20,20,1
2,29,-1716.0,Invalid,signal,0,4.6549914999632165,0.0,2.0,5.964112400077283,30,-30,1
3,29,-1716.0,Valid,noise,0,2.75495360000059,1.0,2.0,4.063066300004721,30,-30,2
4,29,2274.0,Valid,signal,0,1.7044901000335813,0.0,1.0,3.0124535999493673,40,40,1
5,29,1158.0,Valid,signal,1.0,1.1717017000773922,1.0,1.0,2.479666900006123,20,20,2
6,29,1716.0,Invalid,noise,0,1.7047213000478223,1.0,2.0,3.012416600016877,30,30,3
7,29,-557.0,Invalid,noise,0,1.2878337999572975,1.0,2.0,2.5955858000088483,10,-10,1
8,29,2274.0,Valid,noise,0,1.3195803000126034,1.0,2.0,2.627549299970269,40,40,2
9,29,1158.0,Valid,signal,1.0,0.9715774999931456,1.0,2.0,2.279593500075862,20,20,3
10,29,-1716.0,Valid,signal,1.0,1.2038475000299511,1.0,2.0,2.5120225000428036,30,-30,4
11,29,-1158.0,Valid,signal,0,1.488419699948281,0.0,2.0,2.7961157000390813,20,-20,4
12,29,-1716.0,Valid,noise,1.0,0.670127300079912,0.0,2.0,1.9788388999877495,30,-30,5
13,29,-1716.0,Valid,noise,0,1.2544945999979973,1.0,2.0,2.5624539999989793,30,-30,6
14,29,1716.0,Invalid,signal,0,1.0711381000000983,0.0,2.0,2.379189300001599,30,30,7
15,29,1716.0,Valid,noise,0,0.987714699935168,1.0,2.0,2.295869700028561,30,30,8
16,29,-557.0,Valid,signal,1.0,1.1380452999146655,1.0,2.0,2.446080300025642,10,-10,2
17,29,1158.0,Valid,noise,0,0.9705350999720396,1.0,2.0,2.278672199929133,20,20,5
18,29,-557.0,Invalid,noise,0,1.104691700078547,1.0,2.0,2.41267880005762,10,-10,3
19,29,-2274.0,Valid,noise,0,0.907473300001584,1.0,2.0,2.2151606999104843,40,-40,3
20,29,557.0,Valid,signal,0,1.2509817000245675,0.0,2.0,2.5594299000222236,10,10,4
21,29,-2274.0,Valid,signal,0,1.1544292999897152,0.0,2.0,2.4625713999848813,40,-40,4
22,29,2274.0,Valid,signal,0,1.1050820000236854,0.0,2.0,2.4130530999973416,40,40,5
23,29,-2274.0,Valid,noise,0,1.5371209000004455,1.0,2.0,2.845257099950686,40,-40,6
24,29,557.0,Valid,noise,0,1.0546070999698711,1.0,2.0,2.3626677999272943,10,10,5
25,29,-2274.0,Invalid,noise,0,0.8542662999825552,1.0,2.0,2.1625233000377193,40,-40,7
26,29,-1158.0,Valid,noise,0,0.9670605999417604,1.0,2.0,3.8630843999562785,20,-20,6
27,29,-1158.0,Valid,signal,1.0,1.7546507000224665,1.0,2.0,3.0626476000761613,20,-20,7
28,29,-1716.0,Valid,signal,1.0,1.2715941000496969,1.0,2.0,2.5796164999483153,30,-30,9
29,29,-557.0,Valid,signal,1.0,0.8878709999844432,1.0,2.0,2.195652300026268,10,-10,6
30,29,-1716.0,Valid,noise,0,1.3537466999841854,1.0,2.0,2.661763899959624,30,-30,10
31,29,-1158.0,Invalid,noise,0,1.2875457999762148,1.0,2.0,4.280267799971625,20,-20,8
32,29,1158.0,Valid,noise,0,0.9374104000162332,1.0,2.0,2.2456022000405937,20,20,9
33,29,-2274.0,Valid,noise,0,0.8045140999602154,1.0,2.0,2.1125047000823542,40,-40,8
34,29,1158.0,Valid,signal,0,0.1884337000083178,0.0,2.0,1.4965084000723436,20,20,10
35,29,557.0,Valid,signal,1.0,0.5973080999683589,1.0,2.0,1.904959300067276,10,10,7
36,29,1158.0,Valid,signal,0,0.7602063999511302,0.0,2.0,2.06837190000806,20,20,11
37,29,-2274.0,Valid,noise,0,1.5214645999949423,1.0,2.0,2.8293293000897393,40,-40,9
38,29,-557.0,Valid,noise,0,1.5874618000816554,1.0,2.0,2.895539600052871,10,-10,8
39,29,-557.0,Valid,noise,0,1.2877276999643072,1.0,2.0,2.5960526999551803,10,-10,9
40,29,1716.0,Valid,noise,0,0.8538286000257358,1.0,2.0,2.1619127000449225,30,30,11
41,29,-557.0,Valid,noise,0,0.8047245000489056,1.0,2.0,2.112830300000496,10,-10,10
42,29,-1158.0,Valid,signal,1.0,1.3033970999531448,1.0,2.0,4.530136000015773,20,-20,12
43,29,557.0,Invalid,signal,0,1.0550923000555483,0.0,2.0,2.362977399956435,10,10,11
44,29,-1716.0,Invalid,noise,1.0,3.1879727999912575,0.0,2.0,4.496018899953924,30,-30,12
45,29,1158.0,Valid,noise,0,1.621467599994503,1.0,2.0,2.9294454000191763,20,20,13
46,29,-2274.0,Invalid,noise,0,1.038266699993983,1.0,2.0,2.346109400037676,40,-40,10
47,29,-1716.0,Valid,noise,0,1.0708774999948218,1.0,2.0,2.3785568999592215,30,-30,13
48,29,-1158.0,Valid,noise,0,1.4711243000347167,1.0,2.0,2.7793519999831915,20,-20,14
49,29,-557.0,Valid,signal,1.0,0.9539754999568686,1.0,2.0,2.262184199993498,10,-10,12
50,29,-1716.0,Valid,signal,1.0,1.1711659000720829,1.0,2.0,2.4794251000275835,30,-30,14
51,29,-1716.0,Invalid,signal,0,1.5716865999856964,0.0,2.0,2.879798300098628,30,-30,15
52,29,2274.0,Invalid,signal,0,0.8545355000533164,0.0,2.0,2.1622593000065535,40,40,11
53,29,1716.0,Invalid,signal,0,0.8036716000642627,0.0,2.0,2.1116104000248015,30,30,16
54,29,2274.0,Valid,signal,0,0.6711164000444114,0.0,2.0,1.9792204999830576,40,40,12
55,29,-557.0,Invalid,signal,1.0,0.7545283000217751,1.0,2.0,2.0626014000736177,10,-10,13
56,29,-2274.0,Valid,signal,0,0.7038485000375658,0.0,2.0,2.0119053000817075,40,-40,13
57,29,1716.0,Valid,noise,0,0.587552500073798,1.0,2.0,1.8955664000241088,30,30,17
58,29,1158.0,Valid,signal,1.0,0.8379767999285832,1.0,2.0,3.780122800031677,20,20,15
59,29,1158.0,Valid,signal,1.0,0.7042105000000447,1.0,2.0,2.012302099959925,20,20,16
60,29,1158.0,Invalid,noise,0,1.0535219000885263,1.0,2.0,2.3617870999732986,20,20,17
61,29,-2274.0,Valid,noise,0,1.7382351999403909,1.0,2.0,3.0463099000044167,40,-40,14
62,29,1158.0,Valid,noise,0,0.91487059998326,1.0,2.0,3.945830799988471,20,20,18
63,29,557.0,Valid,noise,0,1.2381271000485867,1.0,2.0,2.5461043000686914,10,10,14
64,29,557.0,Valid,noise,0,1.5544803000520917,1.0,2.0,2.8625909000402316,10,10,15
65,29,557.0,Valid,noise,0,3.605524499900639,1.0,2.0,4.913506499957293,10,10,16
66,29,2274.0,Valid,noise,0,1.4379918000195175,1.0,2.0,2.7456779999192804,40,40,15
67,29,1716.0,Valid,noise,0,1.0548023999435827,1.0,2.0,2.362719599972479,30,30,18
68,29,-2274.0,Valid,signal,0,1.4710749000078067,0.0,2.0,2.7789012999273837,40,-40,16
69,29,2274.0,Valid,noise,0,0.7208279999904335,1.0,2.0,2.028784399968572,40,40,17
70,29,-1716.0,Valid,signal,1.0,0.6710138000780717,1.0,2.0,1.9791480000130832,30,-30,19
71,29,-2274.0,Valid,noise,1.0,0.8376036999979988,0.0,2.0,2.1458423000294715,40,-40,18
72,29,-557.0,Valid,signal,0,0.3373955000424757,0.0,2.0,1.6456106998957694,10,-10,17
73,29,-2274.0,Invalid,signal,1.0,0.2253864000085741,1.0,2.0,1.5338947999989614,40,-40,19
74,29,1716.0,Valid,signal,1.0,0.2985251999925822,1.0,2.0,1.6064927000552416,30,30,20
75,29,-2274.0,Invalid,signal,0,1.2212456999113783,0.0,2.0,2.5293153000529855,40,-40,20
76,29,-1716.0,Valid,noise,1.0,0.5038350999820977,0.0,2.0,1.8121608999790624,30,-30,21
77,29,-557.0,Valid,signal,1.0,0.1159792999969795,1.0,2.0,1.4245300999609751,10,-10,18
78,29,-2274.0,Valid,noise,1.0,0.2153640000615269,0.0,2.0,1.5239952000556514,40,-40,21
79,29,-1716.0,Valid,noise,1.0,1.2148644000990316,0.0,2.0,7.407402999931946,30,-30,22
80,29,1716.0,Valid,signal,0,1.1541008999338374,0.0,2.0,2.4621323000174016,30,30,23
81,29,-1716.0,Valid,signal,1.0,0.536870300071314,1.0,2.0,1.8450920999748632,30,-30,24
82,29,-1158.0,Invalid,signal,1.0,0.5052330000326037,1.0,2.0,1.8132636999944225,20,-20,19
83,29,1716.0,Valid,signal,1.0,0.4868513999972492,1.0,2.0,1.794945599976927,30,30,25
84,29,2274.0,Valid,noise,1.0,0.4874979000305757,0.0,2.0,1.7953925000037998,40,40,22
85,29,-1716.0,Valid,signal,1.0,0.1297333999536931,1.0,2.0,1.4381754000205549,30,-30,26
86,29,-1158.0,Valid,signal,1.0,0.4794076000107452,1.0,2.0,1.7875800000037998,20,-20,20
87,29,-1158.0,Valid,noise,1.0,0.2067560999421402,0.0,2.0,1.5147966999793423,20,-20,21
88,29,-1716.0,Invalid,noise,1.0,1.0325630999868736,0.0,2.0,2.341054799966514,30,-30,27
89,29,557.0,Valid,signal,1.0,1.0712848999537528,1.0,2.0,2.379546600044705,10,10,19
90,29,-1158.0,Valid,signal,1.0,0.7039226000197232,1.0,2.0,2.0121324999490753,20,-20,22
91,29,-2274.0,Valid,signal,1.0,1.356158700073138,1.0,2.0,2.663188499980606,40,-40,23
92,29,-557.0,Valid,signal,1.0,1.0848790999734774,1.0,2.0,2.3932628999464214,10,-10,20
93,29,2274.0,Valid,noise,0,1.537923700059764,1.0,2.0,2.846066700061783,40,40,24
94,29,557.0,Valid,signal,0,0.8877030999865383,0.0,2.0,2.1957228999817744,10,10,21
95,29,557.0,Valid,noise,0,4.171730900066905,1.0,2.0,5.480144800036214,10,10,22
96,29,-1158.0,Valid,noise,0,1.1037664000177756,1.0,2.0,2.412582300021313,20,-20,23
97,29,-557.0,Valid,noise,0,1.1091772000072524,1.0,2.0,3.929514199960977,10,-10,23
98,29,-1158.0,Valid,signal,0,1.1039985000388697,0.0,2.0,2.4123990000225604,20,-20,24
99,29,1158.0,Valid,noise,0,0.9207592000020668,1.0,2.0,2.2294522000011057,20,20,25
100,29,-1716.0,Valid,signal,1.0,1.1571725000394508,1.0,2.0,2.465423099929467,30,-30,28
101,29,2274.0,Valid,noise,0,0.6347720000194386,1.0,2.0,1.9428349999943748,40,40,25
102,29,-1158.0,Valid,noise,1.0,0.5542804000433534,0.0,2.0,1.8622585999546573,20,-20,26
103,29,1716.0,Valid,noise,1.0,0.7375803000759333,0.0,2.0,2.045449099969119,30,30,29
104,29,-1716.0,Valid,signal,1.0,0.5564166000112891,1.0,2.0,3.562454600003548,30,-30,30
105,29,2274.0,Valid,signal,0,1.2048153999494389,0.0,2.0,2.513058800017461,40,40,26
106,29,-2274.0,Valid,noise,1.0,1.6190734999254346,0.0,2.0,5.130118799977936,40,-40,27
107,29,-1716.0,Valid,noise,1.0,1.4884832999669015,0.0,2.0,2.796247599995695,30,-30,31
108,29,2274.0,Invalid,signal,0,0.5700242000166327,0.0,2.0,1.8787114000879228,40,40,28
109,29,1716.0,Valid,noise,0,0.4038261999376118,1.0,2.0,1.711995300021954,30,30,32
110,29,2274.0,Invalid,noise,0,0.5164969000034034,1.0,2.0,1.8245655000209808,40,40,29
111,29,-557.0,Valid,noise,1.0,6.2284383999649435,0.0,2.0,7.536196100059897,10,-10,24
112,29,1158.0,Valid,noise,1.0,0.5918910999316722,0.0,2.0,5.88006689993199,20,20,27
113,29,-1158.0,Invalid,noise,1.0,0.4871688999701291,0.0,2.0,1.795083799981512,20,-20,28
114,29,557.0,Valid,signal,1.0,2.171552999992855,1.0,2.0,3.479651500005275,10,10,25
115,29,-2274.0,Valid,signal,1.0,0.5920073000015691,1.0,2.0,1.900095000048168,40,-40,30
116,29,-1158.0,Valid,noise,1.0,0.4824797000037506,0.0,2.0,1.7906798000913111,20,-20,29
117,29,1716.0,Valid,signal,1.0,0.3748178000096231,1.0,2.0,1.6829270999878645,30,30,33
118,29,1158.0,Valid,noise,1.0,0.3394818999804556,0.0,2.0,1.64741969993338,20,20,30
119,29,1716.0,Valid,signal,1.0,1.5647642000112685,1.0,2.0,2.873337100027129,30,30,34
120,29,1716.0,Valid,signal,1.0,0.5376813999610022,1.0,2.0,1.8457038000924513,30,30,35
121,29,557.0,Valid,noise,1.0,0.4222189000574872,0.0,2.0,1.7302906999830157,10,10,26
122,29,1158.0,Valid,signal,1.0,1.270314000081271,1.0,2.0,2.578406700049527,20,20,31
123,29,-557.0,Valid,noise,1.0,0.6702358000911772,0.0,2.0,1.9784568999893963,10,-10,27
124,29,557.0,Valid,noise,1.0,3.18837650003843,0.0,2.0,4.496190599980764,10,10,28
125,29,2274.0,Valid,noise,1.0,0.9550545999081804,0.0,2.0,4.9965160000137985,40,40,31
126,29,-1158.0,Valid,noise,1.0,1.0212107999250293,0.0,2.0,2.329241200000979,20,-20,32
127,29,557.0,Valid,signal,1.0,1.4041643999516964,1.0,2.0,2.7124799999874085,10,10,29
128,29,-1716.0,Valid,signal,1.0,1.3576664999127388,1.0,2.0,2.6655231000622734,30,-30,36
129,29,-2274.0,Valid,signal,1.0,0.6162103000096977,1.0,2.0,1.9244516999460757,40,-40,32
130,29,557.0,Valid,signal,1.0,0.7384739000117406,1.0,2.0,2.0462414000649005,10,10,30
131,29,2274.0,Invalid,noise,1.0,0.5702879000455141,0.0,2.0,1.8782487000571564,40,40,33
132,29,1158.0,Valid,signal,1.0,0.5540582000976428,1.0,2.0,1.8621293000178412,20,20,33
133,29,-557.0,Valid,noise,1.0,0.7746527000563219,0.0,2.0,3.396518800058402,10,-10,31
134,29,557.0,Valid,noise,1.0,0.6043916000053287,0.0,2.0,1.9123703999212012,10,10,32
135,29,-2274.0,Valid,signal,1.0,0.3872072000522166,1.0,2.0,1.695603400003165,40,-40,34
136,29,-1158.0,Valid,noise,1.0,0.5039943000301719,0.0,2.0,1.8123001999920232,20,-20,34
137,29,-557.0,Valid,signal,1.0,0.4155287999892607,1.0,2.0,3.062845499953255,10,-10,33
138,29,1716.0,Valid,noise,1.0,0.2720635000150651,0.0,2.0,2.97955579997506,30,30,37
139,29,-1716.0,Valid,noise,1.0,0.2537442999891937,0.0,2.0,1.5621960000135005,30,-30,38
140,29,2274.0,Valid,signal,1.0,0.2507965000113472,1.0,2.0,1.55932809994556,40,40,35
141,29,1158.0,Invalid,signal,1.0,0.4219084999058395,1.0,2.0,1.7308031999273226,20,20,35
142,29,557.0,Invalid,noise,1.0,0.3872387000592425,0.0,2.0,1.6955079999752345,10,10,34
143,29,557.0,Valid,signal,1.0,0.3036372000351548,1.0,2.0,1.6125380001030862,10,10,35
144,29,-1158.0,Valid,noise,1.0,0.1912183999083936,0.0,2.0,1.4998742999741808,20,-20,36
145,29,-557.0,Valid,signal,1.0,0.3283899000380188,1.0,2.0,1.636526400106959,10,-10,36
146,29,1716.0,Valid,signal,1.0,0.4406532999128103,1.0,2.0,1.7491541999625042,30,30,39
147,29,-1158.0,Valid,signal,1.0,0.9044794000219554,1.0,2.0,2.212540499982424,20,-20,37
148,29,557.0,Valid,noise,1.0,1.3049728000769392,0.0,2.0,2.612724300008267,10,10,37
149,29,1158.0,Valid,signal,1.0,0.342913500033319,1.0,2.0,1.6509332000277936,20,20,38
150,29,1716.0,Invalid,noise,1.0,0.1818556999787688,0.0,2.0,1.4897276998963207,30,30,40
151,29,-1158.0,Valid,signal,1.0,0.6036305000307038,1.0,2.0,1.9122060999507084,20,-20,39
152,29,2274.0,Valid,signal,1.0,0.2328279000939801,1.0,2.0,1.541111800004728,40,40,36
153,29,2274.0,Valid,signal,1.0,0.4641710999421775,1.0,2.0,1.772312300046906,40,40,37
154,29,-557.0,Valid,noise,1.0,0.580241100047715,0.0,2.0,1.8885155000025409,10,-10,38
155,29,-2274.0,Valid,signal,1.0,0.7216624999418855,1.0,2.0,2.03000729996711,40,-40,38
156,29,-2274.0,Valid,signal,1.0,0.3549887000117451,1.0,2.0,1.6630590000422671,40,-40,39
157,29,1716.0,Valid,signal,1.0,0.2419463000260293,1.0,2.0,1.5500335999531671,30,30,41
158,29,-557.0,Valid,signal,1.0,0.31534750002902,1.0,2.0,1.623344000079669,10,-10,39
159,29,557.0,Invalid,noise,1.0,1.219590299995616,0.0,2.0,2.5281504000304267,10,10,40
160,29,1716.0,Valid,signal,1.0,0.4241766000632196,1.0,2.0,1.7327320000622422,30,30,42
161,29,2274.0,Valid,noise,1.0,0.3085303999250754,0.0,2.0,1.6163954000221563,40,40,40
162,29,-2274.0,Valid,noise,1.0,0.341001599910669,0.0,2.0,1.6490931999869645,40,-40,41
163,29,557.0,Valid,signal,1.0,0.2983865999849513,1.0,2.0,1.6061134000774473,10,10,41
164,29,2274.0,Valid,signal,1.0,0.3398385000182315,1.0,2.0,1.64779419999104,40,40,42
