trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,13,-1158.0,Valid,signal,1.0,963.4233313000004,1.0,2.0,11.637927399977343,20,-20,1
2,13,-1716.0,Invalid,signal,1.0,972.0155331999996,1.0,4.0,4.18024470002274,30,-30,1
3,13,2274.0,Invalid,noise,0,979.072315999976,1.0,1.0,6.114118199999211,40,40,1
4,13,-2274.0,Valid,signal,1.0,984.3365217999964,1.0,4.0,4.063923899986548,40,-40,2
5,13,1158.0,Valid,noise,0,989.152408199996,1.0,4.0,3.529308299999684,20,20,2
6,13,-1158.0,Valid,noise,0,994.112236999994,1.0,3.0,4.080128300003707,20,-20,3
7,13,2274.0,Valid,noise,0,999.8402399999904,1.0,3.0,4.280149700003676,40,40,3
8,13,2274.0,Valid,noise,0,1004.1760198999835,1.0,4.0,3.395727299997816,40,40,4
9,13,557.0,Valid,signal,1.0,1008.1281116999744,1.0,4.0,2.7797127999947406,10,10,1
10,13,-2274.0,Valid,signal,1.0,1012.0162397999956,1.0,4.0,2.9126742999942508,40,-40,5
11,13,1158.0,Valid,noise,0,1015.9359121999878,1.0,4.0,2.913248400000157,20,20,4
12,13,1158.0,Invalid,noise,1.0,1020.687967899983,0.0,2.0,4.030244499997934,20,20,5
13,13,1716.0,Valid,noise,0,1025.18424219999,1.0,3.0,4.463666900002863,30,30,2
14,13,2274.0,Valid,noise,0,1030.528217199986,1.0,3.0,6.980886799981818,40,40,6
15,13,-1716.0,Valid,noise,1.0,1039.1033759999846,0.0,3.0,4.446955399995204,30,-30,3
16,13,557.0,Valid,noise,0,1044.0320393999864,1.0,1.0,4.646508699981496,10,10,2
17,13,-1716.0,Valid,noise,0,1049.6000215999957,1.0,2.0,4.71388319999096,30,-30,4
18,13,2274.0,Valid,signal,0,1056.1435566,0.0,2.0,4.129645500011975,40,40,7
19,13,1158.0,Valid,noise,0,1060.6240405999995,1.0,3.0,4.496765499992762,20,20,6
20,13,-557.0,Valid,signal,1.0,1065.8241581999755,1.0,4.0,3.213245899998583,10,-10,3
21,13,-1716.0,Valid,signal,1.0,1070.1436309999845,1.0,4.0,2.7629892000113614,30,-30,5
22,13,1158.0,Valid,noise,0,1073.695578599989,1.0,4.0,3.0125771000166424,20,20,7
23,13,-2274.0,Valid,signal,1.0,1077.9523367999936,1.0,4.0,3.0967162999731954,40,-40,8
24,13,1158.0,Valid,signal,1.0,1081.6644895999923,1.0,4.0,2.745976899983362,20,20,8
25,13,-557.0,Invalid,signal,0,1086.9113792999997,0.0,1.0,5.531050599995069,10,-10,4
26,13,-557.0,Valid,noise,0,1095.039244899992,1.0,4.0,7.26414179999847,10,-10,5
27,13,557.0,Invalid,noise,0,1101.4241347999778,1.0,4.0,4.030528100003721,10,10,6
28,13,-557.0,Valid,noise,0,1105.9192909999983,1.0,4.0,3.512684300018009,10,-10,7
29,13,1716.0,Valid,noise,0,1109.9197373999923,1.0,4.0,3.7302113999903663,30,30,6
30,13,-1158.0,Valid,noise,0,1115.80805349999,1.0,3.0,3.763292300020112,20,-20,9
31,13,1158.0,Valid,signal,1.0,1119.552500299993,1.0,4.0,3.64615689998027,20,20,10
32,13,1716.0,Valid,noise,0,1124.2885822999815,1.0,4.0,3.363350800005719,30,30,7
33,13,-1716.0,Valid,signal,1.0,1131.2320722999866,1.0,4.0,7.981994700006908,30,-30,8
34,13,-557.0,Valid,noise,0,1137.472537900001,1.0,4.0,4.713240700017195,10,-10,8
35,13,-1158.0,Valid,signal,1.0,1143.5355461,1.0,4.0,3.2630630000203382,20,-20,11
36,13,1158.0,Valid,noise,0,1147.3594196999911,1.0,3.0,4.230215199990198,20,20,12
37,13,-1716.0,Valid,noise,0,1152.623833699996,1.0,2.0,3.7131052000040654,30,-30,9
38,13,557.0,Valid,signal,1.0,1157.1999988999742,1.0,4.0,3.2133596999919973,10,10,9
39,13,-1158.0,Valid,noise,0,1162.5436802999757,1.0,2.0,4.26317179997568,20,-20,13
