trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,18,2274.0,Valid,noise,0,16.272791099967435,1.0,1.0,251.09597329999087,40,40,1
2,18,2274.0,Valid,signal,0,12.509076300018933,0.0,1.0,13.817058299959172,40,40,2
3,18,1716.0,Valid,noise,0,5.223545900022145,1.0,2.0,6.5312566999928094,30,30,1
4,18,-1716.0,Valid,signal,0,7.0736176000209525,0.0,3.0,8.381459199998062,30,-30,2
5,18,-1716.0,Invalid,noise,0,4.32243619998917,1.0,2.0,5.630341200041585,30,-30,3
6,18,-557.0,Valid,noise,0,9.24187859997619,1.0,3.0,10.549530000018422,10,-10,1
7,18,-1716.0,Valid,signal,0,1.988083900010679,0.0,2.0,3.2959871999919415,30,-30,4
8,18,1158.0,Invalid,signal,1.0,2.622661800007336,1.0,2.0,3.9303028999711382,20,20,1
9,18,557.0,Valid,signal,0,4.406013800005894,0.0,4.0,5.713795400050003,10,10,2
10,18,2274.0,Valid,signal,0,3.1386985999997705,0.0,2.0,4.44675990001997,40,40,3
11,18,557.0,Valid,signal,0,1.7722772999550216,0.0,2.0,3.0799600000027567,10,10,3
12,18,557.0,Valid,signal,0,1.2710824999958277,0.0,2.0,2.5789667000062764,10,10,4
13,18,1716.0,Valid,noise,0,1.171788200037554,1.0,2.0,2.479617099976167,30,30,5
14,18,1716.0,Valid,signal,0,1.1882761000306346,0.0,2.0,2.4960623999941163,30,30,6
15,18,-2274.0,Valid,signal,0,4.455700199992862,0.0,2.0,5.7635309000033885,40,-40,4
16,18,557.0,Valid,signal,0,1.7552361999987625,0.0,2.0,3.063218600000255,10,10,5
17,18,-1716.0,Valid,noise,0,0.9383213000255636,1.0,2.0,2.246092299988959,30,-30,7
18,18,-1716.0,Valid,noise,0,0.8045639999909326,1.0,2.0,2.1124586000223644,30,-30,8
19,18,-1158.0,Valid,noise,0,0.8381040000240318,1.0,2.0,2.145896600035485,20,-20,2
20,18,-1716.0,Invalid,signal,0,1.9046825999976136,0.0,2.0,3.212645400024485,30,-30,9
21,18,-557.0,Valid,signal,1.0,1.7722050999873318,1.0,2.0,3.080248600046616,10,-10,6
22,18,-1716.0,Valid,noise,0,0.9716558000072836,1.0,2.0,2.2793433000333607,30,-30,10
23,18,1716.0,Invalid,noise,1.0,1.5711731999763288,0.0,2.0,2.8789263000362553,30,30,11
24,18,-2274.0,Valid,noise,0,1.0389108999515884,1.0,2.0,2.346679699956439,40,-40,5
25,18,-1158.0,Valid,signal,1.0,1.7883166000247002,1.0,3.0,3.096142800000962,20,-20,3
26,18,-557.0,Valid,signal,1.0,2.955736399977468,1.0,3.0,4.263517800020054,10,-10,7
27,18,2274.0,Valid,noise,1.0,3.1219789999886416,0.0,1.0,4.4298739999649115,40,40,6
28,18,1716.0,Valid,noise,0,2.5887322000344284,1.0,2.0,3.896604500012472,30,30,12
29,18,-2274.0,Valid,noise,0,1.204947100020945,1.0,2.0,2.512387300026603,40,-40,7
30,18,-2274.0,Valid,noise,0,3.672536899975966,1.0,1.0,4.980514499999117,40,-40,8
31,18,-557.0,Valid,noise,0,2.088657999993302,1.0,1.0,3.3965031999978237,10,-10,8
32,18,1716.0,Valid,signal,0,3.0722398000070825,0.0,1.0,4.380011300032493,30,30,13
33,18,1158.0,Valid,signal,1.0,2.8221009999979287,1.0,2.0,4.130105899996124,20,20,4
34,18,557.0,Valid,noise,0,1.5377964000217617,1.0,2.0,2.8460096000344492,10,10,9
35,18,2274.0,Valid,noise,0,2.506101500010118,1.0,1.0,3.8136106999590993,40,40,9
36,18,1716.0,Valid,signal,0,3.038308200018946,0.0,2.0,4.346432999998797,30,30,14
37,18,-1158.0,Valid,signal,1.0,2.5563325000111945,1.0,3.0,3.8640105000231415,20,-20,5
38,18,-1158.0,Valid,noise,1.0,1.8874446999980137,0.0,2.0,3.195693099987693,20,-20,6
39,18,-557.0,Invalid,noise,0,3.907054600014817,1.0,2.0,5.214532899961341,10,-10,10
40,18,1158.0,Valid,noise,0,1.7045964000280946,1.0,2.0,3.0125962999882177,20,20,7
41,18,-1716.0,Valid,signal,0,1.821687399991788,0.0,2.0,3.129458599956706,30,-30,15
42,18,1158.0,Valid,signal,1.0,1.5219676000415348,1.0,2.0,2.8297231000033207,20,20,8
43,18,1716.0,Invalid,noise,0,1.5056546999840066,1.0,2.0,2.8133427999564447,30,30,16
44,18,-1158.0,Valid,noise,0,0.9037682000198402,1.0,2.0,2.2117696999921463,20,-20,9
45,18,2274.0,Valid,signal,0,0.9886854999931528,0.0,2.0,2.2965759999933653,40,40,10
46,18,-557.0,Invalid,signal,0,1.8052024999633431,0.0,2.0,3.112975800002459,10,-10,11
47,18,-1716.0,Valid,noise,0,1.3548064999631606,1.0,2.0,2.6625961999525316,30,-30,17
48,18,1158.0,Valid,noise,0,1.10480989998905,1.0,2.0,2.412765999964904,20,20,10
49,18,1158.0,Valid,noise,0,1.1212569999624975,1.0,2.0,2.429154200013727,20,20,11
50,18,1716.0,Valid,noise,0,0.9546422999701464,1.0,2.0,2.2625535000115633,30,30,18
51,18,1158.0,Valid,signal,1.0,1.7385013000457548,1.0,2.0,3.0463840999873355,20,20,12
52,18,2274.0,Valid,signal,0,0.8721061999676749,0.0,2.0,2.179804300016258,40,40,11
53,18,1158.0,Valid,noise,0,1.0211444000015035,1.0,2.0,2.3290922999731265,20,20,13
54,18,-1158.0,Valid,noise,0,4.8897862999583595,1.0,2.0,8.164555300027132,20,-20,14
55,18,-557.0,Valid,noise,0,0.8215201999992132,1.0,2.0,2.129485499986913,10,-10,12
56,18,1716.0,Valid,signal,0,0.6544651999720372,0.0,2.0,1.9623298999504184,30,30,19
57,18,2274.0,Valid,signal,0,0.82218020001892,0.0,2.0,2.12983130000066,40,40,12
58,18,2274.0,Valid,signal,0,0.9709230000153184,0.0,2.0,2.2788085999782197,40,40,13
59,18,1158.0,Valid,signal,1.0,1.2218894999823533,1.0,2.0,2.5296026000287384,20,20,15
60,18,2274.0,Valid,signal,0,1.7718927999958396,0.0,1.0,3.0795971999759786,40,40,14
61,18,1158.0,Valid,signal,1.0,1.7890811000252145,1.0,2.0,3.0966710000066087,20,20,16
62,18,557.0,Valid,signal,1.0,1.554439299972728,1.0,3.0,2.862122400023509,10,10,13
63,18,-1158.0,Valid,signal,1.0,1.806093899998814,1.0,3.0,3.1138056000345387,20,-20,17
64,18,-2274.0,Valid,signal,0,1.4042994999908842,0.0,2.0,2.712071099958848,40,-40,15
65,18,-2274.0,Invalid,noise,1.0,3.0563343999674544,0.0,2.0,4.363785199995618,40,-40,16
66,18,-557.0,Valid,signal,1.0,1.321590900013689,1.0,3.0,2.6293629000429064,10,-10,14
67,18,-1716.0,Valid,signal,1.0,2.1719758000108413,1.0,1.0,3.4799742000177503,30,-30,20
68,18,-1158.0,Valid,signal,1.0,1.4043335000169463,1.0,3.0,2.7124393999692984,20,-20,18
69,18,557.0,Invalid,noise,0,1.8045689000282437,1.0,2.0,3.112324899993837,10,10,15
70,18,1158.0,Valid,noise,0,1.9891328000230717,1.0,2.0,3.2969040000461973,20,20,19
71,18,557.0,Valid,signal,0,1.0715021999785677,0.0,2.0,2.3792754000169225,10,10,16
72,18,-1716.0,Valid,noise,0,0.9379416999872774,1.0,2.0,2.2458470999845304,30,-30,21
73,18,557.0,Valid,noise,0,1.0381817999877967,1.0,2.0,2.3459881999879144,10,10,17
74,18,-557.0,Valid,noise,0,0.9384956999565476,1.0,2.0,2.2460669000283815,10,-10,18
75,18,-1158.0,Valid,noise,0,0.9711528999614528,1.0,2.0,2.2788686000276357,20,-20,20
76,18,1716.0,Valid,signal,0,0.8046103999949992,0.0,2.0,2.112293099984526,30,30,22
77,18,1716.0,Valid,noise,0,0.7882625999627635,1.0,2.0,2.096108700032346,30,30,23
78,18,-1716.0,Valid,noise,0,0.9383200000156648,1.0,2.0,2.246153599990066,30,-30,24
79,18,-1716.0,Valid,noise,0,1.3382950000232086,1.0,2.0,2.646157299983315,30,-30,25
80,18,-1716.0,Valid,signal,0,1.0216425000107847,0.0,2.0,2.3292095999931917,30,-30,26
81,18,1716.0,Valid,noise,0,0.905370699998457,1.0,2.0,2.2131542999995872,30,30,27
82,18,1158.0,Invalid,noise,1.0,1.4547235000063663,0.0,2.0,2.76257209997857,20,20,21
83,18,1158.0,Valid,noise,0,1.2206853999523446,1.0,2.0,2.5285682000103407,20,20,22
84,18,-1158.0,Invalid,noise,0,0.8716511999955401,1.0,2.0,2.1794652999960817,20,-20,23
85,18,-2274.0,Valid,signal,0,0.8544746999978088,0.0,2.0,2.1625817000167444,40,-40,17
86,18,-557.0,Valid,noise,0,0.8380853999988176,1.0,2.0,2.146022900007665,10,-10,19
87,18,-1716.0,Valid,signal,0,2.8573285999591462,0.0,2.0,7.648689399997238,30,-30,28
88,18,1716.0,Valid,noise,0,0.787369999976363,1.0,2.0,2.0949818999506533,30,30,29
89,18,-1158.0,Valid,signal,0,1.92263109999476,0.0,2.0,3.2304254000191577,20,-20,24
90,18,-557.0,Valid,noise,0,3.055223200004548,1.0,2.0,4.363354299974162,10,-10,20
91,18,1158.0,Valid,signal,1.0,1.3044073999626562,1.0,2.0,2.612214499968104,20,20,25
92,18,-2274.0,Invalid,signal,0,2.0884136999957263,0.0,2.0,3.396184200013522,40,-40,18
93,18,-557.0,Invalid,signal,0,3.472215900023002,0.0,2.0,4.780178499990143,10,-10,21
