trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,19,-557.0,Valid,signal,1.0,6.3424122,1.0,1.0,15.4243535,10,-10,1
2,19,-1716.0,Valid,signal,1.0,2.1889098,1.0,3.0,3.4969009,30,-30,1
3,19,-2274.0,Valid,noise,0,3.5049837,1.0,3.0,4.8130264,40,-40,1
4,19,-557.0,Valid,noise,0,1.5714849,1.0,4.0,2.8794857,10,-10,2
5,19,-2274.0,Valid,signal,0,1.2211392,0.0,4.0,2.5289911,40,-40,2
6,19,-557.0,Valid,noise,0,1.1379939,1.0,4.0,2.4456727,10,-10,3
7,19,1716.0,Valid,signal,1.0,1.5712512,1.0,4.0,2.879301,30,30,2
8,19,1158.0,Valid,signal,1.0,1.1381479,1.0,4.0,2.4461326,20,20,1
9,19,1716.0,Valid,noise,0,1.2709496,1.0,3.0,2.5790787,30,30,3
10,19,557.0,Valid,noise,0,1.338637,1.0,3.0,2.6463046,10,10,4
11,19,-557.0,Valid,noise,0,1.171606,1.0,3.0,2.4794785,10,-10,5
12,19,-2274.0,Valid,noise,0,2.3380129,1.0,4.0,3.6460162,40,-40,3
13,19,-557.0,Valid,signal,1.0,2.7887538,1.0,3.0,4.0963965,10,-10,6
14,19,-1158.0,Invalid,noise,0,1.1884927,1.0,3.0,2.4962242,20,-20,2
15,19,-1716.0,Valid,noise,0,0.8711269,1.0,3.0,2.1790181,30,-30,4
16,19,-1158.0,Invalid,signal,1.0,2.80531,1.0,3.0,4.113454,20,-20,3
17,19,2274.0,Valid,signal,1.0,2.738349,1.0,2.0,4.046379,40,40,4
18,19,557.0,Invalid,signal,0,2.2889866,0.0,4.0,3.5968953,10,10,7
19,19,1158.0,Valid,noise,0,0.9540336,1.0,4.0,2.2624352,20,20,4
20,19,-1158.0,Valid,noise,0,1.4224742,1.0,4.0,2.7306693,20,-20,5
21,19,1716.0,Valid,signal,1.0,1.7202413,1.0,4.0,3.028211,30,30,5
22,19,2274.0,Valid,signal,1.0,2.2553918,1.0,2.0,3.5634206,40,40,5
23,19,-1158.0,Valid,signal,1.0,2.0216806,1.0,4.0,3.3297148,20,-20,6
24,19,1716.0,Invalid,noise,0,1.3043954,1.0,4.0,2.6124682,30,30,6
25,19,-1158.0,Valid,noise,0,1.3380506,1.0,4.0,2.6462728,20,-20,7
26,19,-2274.0,Valid,signal,0,1.088148,0.0,4.0,2.3958622,40,-40,6
27,19,-1716.0,Valid,noise,0,1.0212264,1.0,4.0,2.3289105,30,-30,7
28,19,-2274.0,Valid,signal,0,0.8541529,0.0,4.0,2.1622918,40,-40,7
29,19,1716.0,Valid,signal,1.0,0.9879327,1.0,4.0,2.2956119,30,30,8
30,19,-1158.0,Valid,signal,1.0,1.0882969,1.0,4.0,2.3967042,20,-20,8
31,19,557.0,Invalid,noise,0,0.8208615,1.0,4.0,2.1286582,10,10,8
32,19,557.0,Valid,signal,1.0,0.92079,1.0,4.0,2.2290553,10,10,9
33,19,-1158.0,Invalid,noise,0,0.9376538,1.0,4.0,2.2456207,20,-20,9
34,19,2274.0,Valid,noise,0,1.8045109,1.0,3.0,3.1129143,40,40,8
35,19,-1158.0,Valid,signal,1.0,3.2054361,1.0,4.0,4.5133514,20,-20,10
36,19,-557.0,Valid,signal,1.0,0.9876678,1.0,4.0,2.2963296,10,-10,10
37,19,557.0,Valid,noise,0,0.8541704,1.0,4.0,2.1621204,10,10,11
38,19,-1158.0,Valid,noise,0,0.803673,1.0,4.0,2.1127431,20,-20,11
39,19,-1716.0,Valid,signal,1.0,0.8207955,1.0,4.0,2.1289952,30,-30,9
40,19,-1716.0,Valid,signal,1.0,1.9215947,1.0,4.0,3.2298032,30,-30,10
41,19,1716.0,Valid,noise,0,2.4378027,1.0,4.0,3.7460166,30,30,11
42,19,1716.0,Invalid,signal,1.0,1.1044862,1.0,4.0,2.4126592,30,30,12
43,19,557.0,Valid,noise,0,1.2724169,1.0,4.0,2.5801701,10,10,12
