trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
90,3,-1158.0,Valid,noise,1.0,1333.8061655999627,0.0,3.0,3.529631800018251,20,-20,29
91,3,1716.0,Valid,signal,1.0,1337.5347094000315,1.0,3.0,2.3793845999753103,30,30,22
92,3,2274.0,Valid,noise,0,1341.5824132000562,1.0,1.0,3.2645659999689087,40,40,21
93,3,-2274.0,Valid,signal,0,1346.0296717999736,0.0,1.0,3.1606283000437543,40,-40,22
94,3,-557.0,Invalid,noise,0,1350.3339591000697,1.0,2.0,3.3632983000716195,10,-10,21
95,3,557.0,Valid,signal,1.0,1356.4622529000044,1.0,1.0,6.281328100012615,10,10,22
96,3,-1716.0,Valid,noise,0,1361.7098971999949,1.0,2.0,3.3958700000075623,30,-30,23
97,3,-557.0,Valid,signal,1.0,1365.741957899998,1.0,3.0,2.8965609000297263,10,-10,23
98,3,-1716.0,Invalid,signal,1.0,1369.758315099985,1.0,4.0,2.863253999967128,30,-30,24
99,3,1716.0,Valid,signal,1.0,1373.3100410000188,1.0,4.0,2.4454885999439284,30,30,25
100,3,-2274.0,Invalid,noise,1.0,1378.109700400033,0.0,1.0,4.01323699997738,40,-40,23
101,3,-557.0,Valid,signal,1.0,1382.3665272999788,1.0,2.0,3.146718099946156,10,-10,24
102,3,1158.0,Valid,signal,1.0,1386.4457672999706,1.0,2.0,3.112609599949792,20,20,30
103,3,557.0,Valid,noise,0,1390.8630819000537,1.0,1.0,3.5798205999890342,10,10,25
104,3,2274.0,Valid,noise,0,1394.8944850000553,1.0,1.0,2.579778100014664,40,40,24
105,3,1716.0,Valid,signal,1.0,1398.4620692000026,1.0,3.0,3.2467310000211,30,30,26
106,3,-2274.0,Valid,noise,1.0,1402.637808299973,0.0,1.0,3.3463284000754356,40,-40,25
107,3,-1158.0,Valid,noise,1.0,1407.182156600058,0.0,1.0,2.9794505999889225,20,-20,31
108,3,-1716.0,Valid,noise,0,1411.2619192000711,1.0,2.0,3.1131738000549376,30,-30,27
109,3,2274.0,Valid,signal,0,1415.502485300065,0.0,1.0,3.145982699934393,40,40,26
110,3,-2274.0,Valid,signal,0,1419.9670818999875,0.0,1.0,3.2797759000677615,40,-40,27
111,3,-557.0,Valid,noise,0,1424.766659200075,1.0,1.0,4.1135024999966845,10,-10,26
112,3,557.0,Valid,signal,1.0,1430.3510257999878,1.0,2.0,4.596952100051567,10,10,27
113,3,557.0,Valid,noise,0,1435.1497468000744,1.0,1.0,4.0973019999219105,10,10,28
114,3,2274.0,Invalid,noise,1.0,1440.798432199983,0.0,1.0,5.49669439997524,40,40,28
115,3,-1716.0,Valid,noise,1.0,1445.9982846999774,0.0,1.0,3.8472169999731705,30,-30,28
116,3,1158.0,Valid,noise,0,1450.990281400038,1.0,1.0,2.779344599926844,20,20,32
117,3,557.0,Invalid,noise,0,1454.7509484000038,1.0,1.0,2.913407400017604,10,10,29
118,3,557.0,Valid,signal,1.0,1458.8467213000404,1.0,2.0,2.9462365999352187,10,10,30
119,3,-1716.0,Invalid,noise,1.0,1462.5106888000155,0.0,2.0,3.0293352999724448,30,-30,29
120,3,-2274.0,Valid,noise,0,1467.13422170002,1.0,1.0,3.3799626000691205,40,-40,29
121,3,1716.0,Valid,signal,1.0,1470.7187851000344,1.0,2.0,2.629036600003019,30,30,30
122,3,-2274.0,Valid,signal,1.0,1474.5580916999606,1.0,1.0,2.8967143000336364,40,-40,30
123,3,1158.0,Valid,signal,1.0,1478.1910427999685,1.0,3.0,2.495882899966091,20,20,33
124,3,1158.0,Valid,signal,1.0,1481.5822065999964,1.0,3.0,2.378966100048274,20,20,34
125,3,557.0,Valid,noise,0,1485.4228022000752,1.0,3.0,3.2637044999282807,10,10,31
126,3,557.0,Invalid,signal,1.0,1489.62987970002,1.0,4.0,3.1289403000846505,10,10,32
127,3,1716.0,Invalid,signal,1.0,1497.1661801000591,1.0,4.0,6.2977800000226125,30,30,31
128,3,2274.0,Valid,noise,0,1502.014304799959,1.0,1.0,3.7800020000431687,40,40,31
129,3,-1158.0,Valid,noise,1.0,1506.3986712000333,0.0,1.0,3.73018770001363,20,-20,35
130,3,-1158.0,Valid,signal,1.0,1510.1736069000326,1.0,4.0,3.0126754000084475,20,-20,36
131,3,-1716.0,Valid,noise,1.0,1515.0057331999997,0.0,1.0,3.4132096999092028,30,-30,32
132,3,-557.0,Valid,noise,0,1519.7101821000688,1.0,2.0,3.9967970999423414,10,-10,33
133,3,557.0,Valid,signal,1.0,1523.9824481999967,1.0,2.0,3.213425400084816,10,10,34
134,3,-2274.0,Valid,noise,1.0,1528.1896658999613,0.0,1.0,3.42985920002684,40,-40,32
135,3,-1716.0,Valid,signal,1.0,1532.1100266000722,1.0,3.0,2.5296654000412673,30,-30,33
136,3,-2274.0,Valid,noise,1.0,1539.0700810999842,0.0,1.0,5.746890800073743,40,-40,33
137,3,557.0,Valid,signal,1.0,1543.2466136000585,1.0,2.0,2.996485300012864,10,10,35
138,3,-2274.0,Valid,noise,1.0,1547.373661700054,0.0,1.0,3.2137611999642104,40,-40,34
139,3,1716.0,Valid,noise,0,1551.9819946000353,1.0,2.0,3.5289997999789193,30,30,34
140,3,1716.0,Invalid,noise,0,1555.9176999999909,1.0,2.0,3.5633636999409646,30,30,35
141,3,1158.0,Invalid,signal,1.0,1560.2701173999812,1.0,3.0,3.379935400094837,20,20,37
142,3,1158.0,Valid,noise,0,1564.7509918999858,1.0,2.0,2.8970136999851093,20,20,38
143,3,-557.0,Valid,signal,1.0,1568.6070276000537,1.0,3.0,3.0622997999889776,10,-10,36
144,3,2274.0,Invalid,signal,1.0,1572.7668098000577,1.0,2.0,3.1963777999626473,40,40,35
145,3,1716.0,Valid,noise,0,1576.7821495999815,1.0,2.0,2.7284568999893963,30,30,36
146,3,-1716.0,Valid,noise,1.0,1580.638614000054,0.0,1.0,3.880054599954746,30,-30,37
147,3,-557.0,Valid,noise,0,1586.6386470000723,1.0,1.0,4.247118700062856,10,-10,37
148,3,-2274.0,Invalid,signal,0,1590.9109565999825,0.0,2.0,3.212175199994818,40,-40,36
149,3,-1716.0,Valid,signal,1.0,1594.6863987999968,1.0,4.0,2.6133350000018254,30,-30,38
150,3,-1158.0,Valid,noise,0,1598.8304832000283,1.0,2.0,3.913213400053792,20,-20,39
151,3,557.0,Valid,noise,0,1603.9347990000388,1.0,2.0,3.24622970004566,10,10,38
152,3,2274.0,Valid,noise,0,1607.6787312000524,1.0,2.0,2.6460667999926955,40,40,37
153,3,-557.0,Valid,noise,0,1611.7262670999626,1.0,2.0,3.430199300055392,10,-10,39
154,3,557.0,Valid,signal,1.0,1616.0138401000297,1.0,3.0,3.763110499945469,10,10,40
155,3,-1716.0,Valid,signal,1.0,1620.4304027999751,1.0,3.0,2.56257910002023,30,-30,39
156,3,1716.0,Valid,noise,0,1624.4141232999973,1.0,2.0,3.229735399945639,30,30,40
157,3,1716.0,Invalid,noise,1.0,1628.510007700068,0.0,2.0,2.9631926000583917,30,30,41
158,3,1716.0,Valid,noise,1.0,1633.9508867000695,0.0,1.0,4.730101500055753,30,30,42
159,3,2274.0,Valid,signal,0,1638.2056056000292,0.0,1.0,2.9133288000011817,40,40,38
160,3,2274.0,Valid,signal,0,1641.8217917999718,0.0,1.0,2.512531099957414,40,40,39
161,3,-1158.0,Invalid,noise,0,1645.837793200044,1.0,2.0,3.8798000999959186,20,-20,40
162,3,-1158.0,Valid,signal,1.0,1649.9980341000482,1.0,3.0,2.479112399974838,20,-20,41
163,3,-557.0,Valid,signal,1.0,1653.278122000047,1.0,4.0,2.679887600010261,10,-10,41
164,3,2274.0,Valid,noise,0,1657.6146677000215,1.0,2.0,2.762743299943395,40,40,40
165,3,1158.0,Valid,noise,1.0,1661.9186789999949,0.0,2.0,4.063460899982601,20,20,42
166,3,2274.0,Valid,signal,0,1666.5265084999846,0.0,2.0,3.0462850999319926,40,40,41
167,3,1158.0,Invalid,noise,1.0,1670.461872200016,0.0,1.0,2.91283290006686,20,20,43
168,3,557.0,Valid,noise,0,1679.4857508999994,1.0,1.0,8.497999199898914,10,10,42
169,3,-2274.0,Valid,signal,1.0,1683.774825999979,1.0,2.0,2.928964599967003,40,-40,42
170,3,-557.0,Valid,signal,1.0,1687.7585485000163,1.0,3.0,2.9800760000944138,10,-10,43
171,3,1716.0,Invalid,signal,1.0,1691.7750246999783,1.0,3.0,4.249433799996041,30,30,43
172,3,-1158.0,Valid,noise,1.0,1696.7822995999595,0.0,2.0,2.726084899972193,20,-20,44
173,3,-2274.0,Valid,signal,1.0,1700.637627499993,1.0,2.0,2.680004399968311,40,-40,43
174,3,-557.0,Valid,noise,0,1704.7655133999651,1.0,1.0,3.412562799989246,10,-10,44
175,3,-1716.0,Valid,signal,1.0,1708.669887600001,1.0,3.0,2.529141500010155,30,-30,44
176,3,2274.0,Valid,signal,0,1712.5105370000238,0.0,3.0,2.9971465999260545,40,40,44
177,3,-2274.0,Valid,signal,1.0,1894.7021687000524,1.0,2.0,3.461487599997781,40,-40,45
178,3,-1716.0,Valid,signal,1.0,1898.5574270000216,1.0,3.0,2.4959314999869093,30,-30,45
179,3,-557.0,Valid,signal,1.0,1902.0308406000256,1.0,2.0,2.6300701999571174,10,-10,45
180,3,2274.0,Valid,noise,0,1905.6777335000224,1.0,2.0,2.4957787999883294,40,40,46
181,3,-557.0,Valid,noise,0,1909.3746040000117,1.0,2.0,3.4132614000700414,10,-10,46
182,3,1158.0,Valid,noise,0,1913.7094981999835,1.0,2.0,2.4454101000446826,20,20,45
183,3,2274.0,Valid,noise,0,1917.006444800063,1.0,2.0,2.329693599953316,40,40,47
184,3,-1158.0,Valid,signal,1.0,1920.4947238999885,1.0,3.0,2.762591699953191,20,-20,46
185,3,1158.0,Invalid,noise,1.0,1924.4616574000104,0.0,2.0,3.330221900017932,20,20,47
186,3,1716.0,Valid,noise,0,1928.846089300001,1.0,2.0,2.796198599971831,30,30,46
187,3,1716.0,Invalid,noise,1.0,1932.3813973000504,0.0,2.0,3.1294917999766767,30,30,47
188,3,-2274.0,Invalid,noise,0,1937.0058565000072,1.0,3.0,3.179489400004968,40,-40,48
189,3,1716.0,Valid,signal,1.0,1941.1824466000544,1.0,3.0,2.9460008000023663,30,30,48
190,3,-1158.0,Valid,noise,0,1945.454783500056,1.0,2.0,3.2966096999589354,20,-20,48
191,3,557.0,Valid,signal,1.0,1949.2945698000256,1.0,3.0,3.0297922999598086,10,10,47
192,3,2274.0,Valid,signal,0,1953.3419745999856,0.0,2.0,2.9633431000402197,40,40,49
193,3,-1716.0,Valid,noise,1.0,1957.7736051999964,0.0,2.0,3.595808200072497,30,-30,49
194,3,557.0,Valid,signal,1.0,1961.8543807000387,1.0,3.0,2.796427999972366,10,10,48
195,3,-2274.0,Valid,signal,1.0,1965.870752000017,1.0,3.0,2.9796652999939397,40,-40,50
196,3,1716.0,Invalid,signal,1.0,1969.725787500036,1.0,4.0,3.2134495999198407,30,30,50
197,3,2274.0,Valid,signal,0,1973.710326200002,0.0,1.0,2.695714500034228,40,40,51
198,3,-2274.0,Valid,noise,1.0,1978.094062600052,0.0,1.0,3.4489507999969646,40,-40,52
199,3,1716.0,Valid,signal,1.0,1981.7584473000609,1.0,3.0,2.6425438999431208,30,30,51
200,3,-1716.0,Valid,signal,1.0,1985.309412200004,1.0,3.0,2.429491400020197,30,-30,52
201,3,-1158.0,Valid,noise,1.0,1989.181620200048,0.0,1.0,2.928916299948469,20,-20,49
202,3,-1158.0,Valid,noise,0,1993.054421900073,1.0,1.0,3.3631894999416545,20,-20,50
203,3,557.0,Valid,signal,1.0,1998.2866816000312,1.0,2.0,3.796891200006939,10,10,49
204,3,-1716.0,Valid,signal,1.0,2001.8695740000112,1.0,3.0,2.529380900086835,30,-30,53
205,3,-1716.0,Valid,signal,1.0,2005.278352500056,1.0,4.0,2.3130937000969425,30,-30,54
206,3,-1158.0,Valid,signal,1.0,2008.5733648999592,1.0,4.0,2.4460399000672624,20,-20,51
207,3,2274.0,Valid,signal,0,2012.3024272000184,0.0,1.0,2.72983739990741,40,40,53
208,3,2274.0,Valid,signal,0,2016.045501900022,0.0,2.0,2.54607899999246,40,40,54
209,3,557.0,Invalid,noise,1.0,2020.653869200032,0.0,2.0,4.046694000018761,10,10,50
210,3,-1158.0,Invalid,signal,1.0,2024.381435499992,1.0,3.0,2.9463514999952167,20,-20,52
211,3,2274.0,Valid,signal,0,2028.8785455999896,0.0,2.0,2.9292026000330225,40,40,55
212,3,1158.0,Valid,noise,0,2032.477634400013,1.0,2.0,2.462077400065027,20,20,53
213,3,1158.0,Valid,signal,1.0,2035.9821540999692,1.0,3.0,2.5964974999660626,20,20,54
214,3,557.0,Invalid,signal,1.0,2039.4855028999737,1.0,3.0,2.4792198999784887,10,10,51
215,3,-2274.0,Valid,signal,1.0,2043.3254822000165,1.0,1.0,3.7472391000483185,40,-40,56
216,3,557.0,Valid,signal,1.0,2047.8693220000712,1.0,2.0,2.6619645999744534,10,10,52
217,3,-557.0,Invalid,noise,0,2052.3173570999643,1.0,1.0,4.04699109995272,10,-10,53
218,3,-2274.0,Valid,noise,1.0,2057.1506005000556,0.0,1.0,3.57989010005258,40,-40,57
219,3,2274.0,Valid,noise,0,2061.0699786000187,1.0,1.0,2.5125882000429556,40,40,58
220,3,-2274.0,Invalid,signal,0,2064.493824200006,0.0,1.0,2.49612949998118,40,-40,59
221,3,-1158.0,Valid,signal,1.0,2067.853728999966,1.0,3.0,2.362182499957271,20,-20,55
222,3,557.0,Invalid,noise,1.0,2072.1578372999793,0.0,2.0,3.512565499986522,10,10,54
223,3,1158.0,Valid,noise,0,2076.190478799981,1.0,1.0,3.2798242000862956,20,20,56
224,3,-557.0,Valid,signal,1.0,2080.190002199961,1.0,3.0,2.8963560999836773,10,-10,55
225,3,-1158.0,Valid,noise,1.0,2084.1575895000715,0.0,1.0,2.9465345999924466,20,-20,57
226,3,-1716.0,Valid,noise,0,2088.9735744000645,1.0,2.0,3.8631493999855593,30,-30,55
227,3,1158.0,Invalid,signal,1.0,2093.2141623999923,1.0,3.0,2.796135799959302,20,20,58
228,3,-557.0,Valid,noise,0,2097.0532817000058,1.0,3.0,2.8624902999727055,10,-10,56
229,3,-1716.0,Valid,signal,1.0,2100.750402900041,1.0,4.0,2.762800100026652,30,-30,56
230,3,-2274.0,Valid,noise,1.0,2105.2307112000417,0.0,1.0,4.295114999986254,40,-40,60
231,3,-557.0,Valid,noise,0,2110.0941519000335,1.0,1.0,3.246465799980797,10,-10,57
232,3,-557.0,Valid,signal,1.0,2113.7253814999713,1.0,3.0,2.4296165000414476,10,-10,58
233,3,-1158.0,Valid,signal,1.0,2117.262601500028,1.0,3.0,2.5466023000190035,20,-20,59
234,3,1158.0,Valid,noise,0,2122.0305817000335,1.0,1.0,3.746307200053707,20,20,60
235,3,-1158.0,Valid,noise,1.0,2125.8067286000587,0.0,2.0,2.662889000028372,20,-20,61
236,3,557.0,Invalid,signal,1.0,2129.5497176999925,1.0,3.0,2.929456499987282,10,10,59
237,3,-1716.0,Valid,noise,1.0,2134.5579323000275,0.0,1.0,3.6963394000194967,30,-30,57
238,3,2274.0,Valid,signal,0,2138.141691899975,0.0,1.0,2.829590699984692,40,40,61
239,3,1716.0,Valid,noise,0,2141.8697983999737,1.0,1.0,2.545896099996753,30,30,58
240,3,-2274.0,Valid,noise,1.0,2145.2945385000203,0.0,1.0,2.6626787000568584,40,-40,62
241,3,-557.0,Valid,noise,0,2149.5186103000306,1.0,2.0,3.630045600002631,10,-10,60
242,3,-1716.0,Valid,noise,0,2153.59774430003,1.0,2.0,2.329639400006272,30,-30,59
243,3,-1158.0,Valid,signal,1.0,2157.35789990006,1.0,3.0,2.795581200043671,20,-20,62
244,3,1716.0,Valid,signal,1.0,2160.8785382000497,1.0,4.0,2.9300777999451384,30,30,60
245,3,-1716.0,Valid,signal,1.0,2164.7821116000414,1.0,4.0,2.662289100000635,30,-30,61
246,3,2274.0,Valid,noise,0,2168.6377427000552,1.0,2.0,2.7961410999996588,40,40,63
247,3,557.0,Valid,noise,0,2172.510123300017,1.0,2.0,2.9792459999443963,10,10,61
248,3,-1158.0,Invalid,signal,1.0,2176.238395499997,1.0,4.0,2.8806797999422997,20,-20,63
249,3,2274.0,Valid,noise,1.0,2179.9505464000395,0.0,1.0,2.8109326000558212,40,40,64
250,3,-1716.0,Valid,signal,1.0,2183.6624083999777,1.0,3.0,2.279026700067334,30,-30,62
251,3,1716.0,Valid,signal,1.0,2187.1972396000056,1.0,3.0,2.3965663999551907,30,30,63
252,3,-557.0,Invalid,signal,1.0,2190.6536027999828,1.0,4.0,2.9130027000792325,10,-10,62
253,3,2274.0,Invalid,noise,0,2195.630586800049,1.0,1.0,3.712740999995731,40,40,65
254,3,-1158.0,Valid,noise,0,2199.9660858999705,1.0,1.0,3.379845099989325,20,-20,64
255,3,557.0,Valid,signal,1.0,2204.173497300013,1.0,4.0,3.00082640000619,10,10,63
256,3,2274.0,Valid,noise,0,2208.030388000072,1.0,1.0,3.2554013000335544,40,40,66
257,3,2274.0,Valid,noise,0,2212.0464239000576,1.0,1.0,2.9291085000149906,40,40,67
258,3,-2274.0,Valid,noise,0,2217.7266594000394,1.0,1.0,4.780390799976885,40,-40,68
259,3,-1716.0,Valid,noise,0,2222.7182437999872,1.0,1.0,3.813638100051321,30,-30,64
260,3,557.0,Valid,signal,1.0,2226.910567700048,1.0,2.0,3.096172200050205,10,10,64
261,3,1716.0,Invalid,noise,1.0,2231.0215235999785,0.0,2.0,3.528993099927902,30,30,65
262,3,-557.0,Valid,signal,1.0,2235.1017654000316,1.0,3.0,2.530132199986838,10,-10,65
263,3,-557.0,Valid,signal,1.0,2238.3985407999717,1.0,3.0,2.512620700057596,10,-10,66
264,3,1158.0,Valid,signal,1.0,2241.9815929000033,1.0,3.0,2.395802999963053,20,20,65
265,3,-1716.0,Invalid,signal,1.0,2245.5184799999697,1.0,3.0,2.4799104999983683,30,-30,66
266,3,-1716.0,Invalid,noise,1.0,2249.1178655000404,0.0,3.0,2.5623102000681683,30,-30,67
267,3,1158.0,Invalid,signal,1.0,2252.541428699973,1.0,3.0,2.445804000017233,20,20,66
268,3,-2274.0,Invalid,noise,0,2256.2696247000713,1.0,1.0,2.7741237999871373,40,-40,69
269,3,-1716.0,Valid,noise,0,2260.221226499998,1.0,2.0,2.9021245000185445,30,-30,68
270,3,-2274.0,Valid,noise,0,2265.2626286000013,1.0,1.0,4.186557999928482,40,-40,70
