trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
91,6,2274.0,Valid,noise,0,1157.1333392001688,1.0,4.0,2.2455885000526905,40,40,19
92,6,-1716.0,Valid,signal,0,1160.366330299992,0.0,4.0,2.2465598999988288,30,-30,24
93,6,557.0,Valid,signal,1.0,1164.3495764001273,1.0,4.0,3.279427600093186,10,10,22
94,6,-2274.0,Valid,signal,0,1167.9498809000945,0.0,4.0,2.4288520999252796,40,-40,20
95,6,557.0,Valid,signal,1.0,1171.4541463002097,1.0,3.0,2.44626190001145,10,10,23
96,6,1716.0,Valid,noise,1.0,1174.9739970001392,0.0,3.0,2.578785100020468,30,30,25
97,6,2274.0,Invalid,noise,0,1178.542565900134,1.0,4.0,2.512769299792126,40,40,21
98,6,-557.0,Valid,noise,0,1182.1583047001625,1.0,4.0,2.5626836998853832,10,-10,24
99,6,557.0,Invalid,signal,1.0,1185.517880700063,1.0,4.0,2.379996700212359,10,10,25
100,6,2274.0,Valid,signal,0,1188.8462882000022,0.0,4.0,2.2787762999068946,40,40,22
101,6,1716.0,Valid,noise,0,1192.1424047001638,1.0,4.0,3.296242000069469,30,30,26
102,6,1158.0,Valid,noise,0,1196.5900319002103,1.0,4.0,2.5793405000586063,20,20,29
103,6,557.0,Valid,signal,1.0,1200.1103474001866,1.0,4.0,2.4291440998204052,10,10,26
104,6,2274.0,Valid,noise,0,1203.517828800017,1.0,4.0,2.312833599979058,40,40,23
105,6,1158.0,Valid,signal,1.0,1206.7820223001763,1.0,4.0,2.2959165999200195,20,20,30
106,6,-1716.0,Valid,signal,1.0,1210.3653717001434,1.0,3.0,2.7630910000298172,30,-30,27
107,6,-1716.0,Valid,signal,1.0,1213.8858272000216,1.0,3.0,2.312251799972728,30,-30,28
108,6,-2274.0,Valid,signal,0,1217.2295884001069,0.0,4.0,2.663109199842438,40,-40,24
109,6,-557.0,Valid,signal,1.0,1221.0058499001898,1.0,4.0,2.529217899776995,10,-10,27
110,6,2274.0,Valid,signal,0,1224.4296743001323,0.0,3.0,2.3298365001101047,40,40,25
111,6,2274.0,Invalid,noise,0,1227.917400800157,1.0,4.0,2.645403899950906,40,40,26
112,6,-557.0,Invalid,signal,1.0,1231.2931558000855,1.0,4.0,2.1959055000916123,10,-10,28
113,6,-557.0,Invalid,noise,0,1234.9418447001372,1.0,2.0,3.396515800151974,10,-10,29
114,6,-2274.0,Valid,noise,0,1239.9813134002034,1.0,3.0,3.7965184000786394,40,-40,27
115,6,-2274.0,Valid,signal,0,1243.9494025001768,0.0,3.0,3.0466119998600334,40,-40,28
116,6,-557.0,Valid,signal,0,1248.0620685000904,0.0,1.0,4.1962751999963075,10,-10,30
117,6,1158.0,Valid,noise,0,1253.1976561001502,1.0,3.0,2.896275900071487,20,20,31
118,6,1158.0,Valid,signal,1.0,1257.0701825001745,1.0,4.0,2.712566299829632,20,20,32
119,6,557.0,Valid,noise,0,1260.669913600199,1.0,4.0,2.3125329001341015,10,10,31
120,6,1716.0,Invalid,noise,0,1264.0457383000758,1.0,4.0,2.6635579001158476,30,30,29
121,6,1716.0,Valid,noise,0,1267.8863890001085,1.0,3.0,2.6622352998238057,30,30,30
122,6,-557.0,Valid,signal,1.0,1271.358391600195,1.0,4.0,5.530641299905255,10,-10,32
123,6,1716.0,Valid,noise,0,1280.349262200063,1.0,4.0,5.913854799931869,30,30,31
124,6,1716.0,Valid,signal,1.0,1284.846240100218,1.0,3.0,2.562892399961129,30,30,32
125,6,1716.0,Invalid,signal,0,1288.6383836001623,0.0,3.0,2.613082099938765,30,30,33
126,6,557.0,Valid,noise,0,1292.093926800182,1.0,3.0,2.628677000058815,10,10,33
127,6,557.0,Valid,noise,0,1295.6302104000931,1.0,3.0,2.27972329990007,10,10,34
128,6,2274.0,Valid,signal,0,1298.8455945001915,0.0,3.0,2.1794706999789923,40,40,29
129,6,1716.0,Valid,signal,1.0,1302.1093942001462,1.0,4.0,2.3626246999483556,30,30,34
130,6,-1158.0,Valid,noise,0,1305.4063919000328,1.0,3.0,2.3621461000293493,20,-20,33
131,6,-1158.0,Invalid,noise,0,1308.782100000186,1.0,3.0,2.1793575000483543,20,-20,34
132,6,1158.0,Valid,signal,0,1312.0616716002114,0.0,3.0,2.279239600058645,20,20,35
133,6,2274.0,Valid,signal,0,1315.1665716001298,0.0,3.0,2.24573149997741,40,40,30
134,6,1158.0,Valid,signal,0,1318.4624824000057,0.0,3.0,2.163331000134349,20,20,36
135,6,-2274.0,Valid,noise,0,1321.693178600166,1.0,3.0,2.2622273999731988,40,-40,31
136,6,-1716.0,Invalid,signal,0,1324.9103094001766,0.0,3.0,2.262457299977541,30,-30,35
137,6,557.0,Invalid,noise,0,1328.2378631001338,1.0,3.0,2.5963043000083417,10,10,35
138,6,-557.0,Valid,signal,0,1331.9491107000504,0.0,1.0,2.77889860002324,10,-10,36
139,6,-2274.0,Valid,noise,0,1335.5977747000288,1.0,3.0,2.312518199905753,40,-40,32
140,6,557.0,Valid,signal,1.0,1338.8621175000444,1.0,4.0,2.146195200039074,10,10,37
141,6,557.0,Invalid,noise,0,1342.1734096000437,1.0,4.0,2.345214599976316,10,10,38
142,6,1158.0,Valid,signal,0,1346.4143372001126,0.0,2.0,3.7302622999995942,20,20,37
143,6,-1158.0,Valid,noise,0,1350.2215918002184,1.0,3.0,2.3288294998928905,20,-20,38
144,6,-1158.0,Invalid,signal,1.0,1353.597835100023,1.0,3.0,2.429004600038752,20,-20,39
145,6,-1158.0,Invalid,signal,1.0,1357.0065239001997,1.0,3.0,2.379349200055003,20,-20,40
146,6,-1716.0,Valid,noise,0,1360.398471500026,1.0,3.0,2.412894899956882,30,-30,36
147,6,1716.0,Valid,signal,1.0,1364.1252433001064,1.0,3.0,2.663097099866718,30,30,37
148,6,557.0,Valid,noise,0,1367.4372274000198,1.0,3.0,2.7954005000647157,10,10,39
149,6,2274.0,Valid,signal,0,1371.1494752001015,0.0,3.0,2.246168599929661,40,40,33
150,6,2274.0,Valid,noise,0,1374.494159700116,1.0,3.0,2.2790912000928074,40,40,34
151,6,-2274.0,Invalid,noise,0,1377.7892134001013,1.0,3.0,2.3288714000955224,40,-40,35
152,6,2274.0,Valid,noise,1.0,1381.213294300018,0.0,3.0,2.663189399987459,40,40,36
153,6,1716.0,Valid,noise,0,1385.0383541001938,1.0,2.0,3.4796506001148373,30,30,38
154,6,557.0,Valid,noise,0,1389.1821432001889,1.0,3.0,2.1292688997928053,10,10,40
155,6,-2274.0,Valid,signal,0,1392.4773486000486,0.0,4.0,2.41246879985556,40,-40,37
156,6,2274.0,Invalid,signal,0,1395.7897447000723,0.0,4.0,2.3455045002046973,40,40,38
157,6,-557.0,Valid,signal,1.0,1399.230120200198,1.0,4.0,2.6464549999218434,10,-10,41
158,6,-1716.0,Valid,noise,0,1402.8465231000446,1.0,3.0,2.345956099918112,30,-30,39
159,6,-1158.0,Valid,signal,0,1409.5811791000888,0.0,3.0,6.563898499822244,20,-20,41
160,6,-2274.0,Invalid,signal,0,1415.069495700067,0.0,2.0,3.829424499999732,40,-40,39
161,6,1716.0,Valid,signal,0,1418.6697783002164,0.0,3.0,2.545972299994901,30,30,40
162,6,-557.0,Valid,signal,1.0,1422.317238200223,1.0,3.0,2.4794409999158233,10,-10,42
163,6,-2274.0,Invalid,signal,0,1425.6145215001889,0.0,3.0,2.3788799999747425,40,-40,40
164,6,-2274.0,Valid,signal,0,1429.1013859000525,0.0,4.0,3.04664809978567,40,-40,41
165,6,-1716.0,Valid,noise,0,1433.0211561000906,1.0,4.0,2.3466233999934047,30,-30,41
166,6,557.0,Valid,signal,0,1436.285610800143,0.0,1.0,2.895585099933669,10,10,43
167,6,-1716.0,Valid,signal,0,1440.7655844001565,0.0,1.0,3.029664000030607,30,-30,42
168,6,-1158.0,Valid,signal,1.0,1444.397707000142,1.0,4.0,3.0134479999542236,20,-20,42
169,6,-1158.0,Valid,signal,1.0,1448.3343240001705,1.0,4.0,2.545907699968666,20,-20,43
170,6,-557.0,Valid,signal,1.0,1451.7905166000128,1.0,4.0,2.1288665998727083,10,-10,44
171,6,-1716.0,Invalid,signal,1.0,1455.0702084000222,1.0,4.0,2.329394199885428,30,-30,43
172,6,2274.0,Valid,noise,0,1458.4781731001567,1.0,3.0,2.479393099900335,40,40,42
173,6,1158.0,Valid,noise,0,1462.173683400033,1.0,3.0,2.963314700173214,20,20,44
174,6,-2274.0,Valid,signal,0,1465.917499800213,0.0,3.0,2.6461938999127597,40,-40,43
175,6,-2274.0,Valid,noise,1.0,1471.133310600184,0.0,3.0,4.6300639000255615,40,-40,44
176,6,-1716.0,Valid,noise,0,1475.1496805001516,1.0,3.0,2.3120243998710066,30,-30,44
177,6,-2274.0,Valid,noise,0,1683.8209459001664,1.0,4.0,7.711167000001296,40,-40,45
178,6,-557.0,Invalid,signal,0,1688.669130800059,0.0,4.0,2.546374599914998,10,-10,45
179,6,-1158.0,Valid,signal,0,1692.2534310000483,0.0,1.0,2.729279400082305,20,-20,45
180,6,2274.0,Valid,signal,0,1695.9651570001151,0.0,3.0,2.579676399938762,40,40,46
181,6,-2274.0,Valid,signal,0,1699.5650494000874,0.0,3.0,2.246209600009024,40,-40,47
182,6,-2274.0,Valid,noise,0,1702.685296400217,1.0,4.0,2.412505199899897,40,-40,48
183,6,-1716.0,Valid,noise,0,1706.3174609001726,1.0,4.0,2.479886199813336,30,-30,45
184,6,-557.0,Valid,signal,0,1709.7261825001333,0.0,3.0,2.2784567000344396,10,-10,46
185,6,2274.0,Valid,noise,0,1712.990073800087,1.0,4.0,2.7463808997999877,40,40,49
186,6,1716.0,Invalid,signal,0,1717.5021515002009,0.0,3.0,3.029726800043136,30,30,46
187,6,1716.0,Valid,signal,0,1720.7972836000845,0.0,3.0,2.4626596001908183,30,30,47
188,6,2274.0,Valid,noise,1.0,1724.237276500091,0.0,3.0,2.929527600063011,40,40,50
189,6,-1716.0,Invalid,signal,1.0,1728.3970207001548,1.0,3.0,2.5296691998373717,30,-30,48
190,6,-2274.0,Valid,noise,0,1732.2217139001004,1.0,3.0,2.9962821998633444,40,-40,51
191,6,-1716.0,Invalid,noise,0,1735.7417161001358,1.0,2.0,2.4462388998363167,30,-30,49
192,6,-2274.0,Valid,noise,0,1739.1816537000705,1.0,3.0,2.3454726000782102,40,-40,52
193,6,-1158.0,Valid,signal,0,1743.1808750000782,0.0,3.0,3.179935999913141,20,-20,46
194,6,-2274.0,Invalid,noise,0,1746.701087600086,1.0,3.0,2.546134499832988,40,-40,53
195,6,-2274.0,Valid,signal,0,1750.285843600053,0.0,3.0,2.2460120001342148,40,-40,54
196,6,-1158.0,Valid,noise,0,1753.6778335000854,1.0,3.0,2.412904900033027,20,-20,47
197,6,-557.0,Valid,signal,1.0,1756.89312540018,1.0,3.0,2.529865400167182,10,-10,47
198,6,-1158.0,Invalid,signal,1.0,1760.509332000045,1.0,4.0,2.3286270999815315,20,-20,48
199,6,2274.0,Valid,signal,0,1764.077758600004,0.0,3.0,2.7633120000828058,40,40,55
200,6,-1158.0,Valid,signal,0,1767.773000100162,0.0,3.0,2.5788008999079466,20,-20,49
201,6,-1716.0,Valid,signal,0,1771.549276500009,0.0,3.0,2.879784600110725,30,-30,50
202,6,1716.0,Invalid,noise,0,1775.0855842002202,1.0,3.0,2.446073899976909,30,30,51
203,6,1716.0,Valid,noise,0,1778.5422494001689,1.0,3.0,2.262086000060662,30,30,52
204,6,1158.0,Invalid,noise,0,1781.7581739001907,1.0,3.0,2.279230299871415,20,20,50
205,6,557.0,Invalid,noise,0,1785.1333010999952,1.0,3.0,2.279852099949494,10,10,48
206,6,-557.0,Valid,noise,0,1788.3980340000708,1.0,3.0,2.345887599978596,10,-10,49
207,6,557.0,Valid,noise,0,1791.6131997001355,1.0,3.0,2.912708400050178,10,10,50
208,6,-1158.0,Valid,noise,0,1795.581365399994,1.0,3.0,2.229423600016162,20,-20,51
209,6,1716.0,Valid,signal,1.0,1798.9253312000071,1.0,4.0,2.47903860011138,30,30,53
210,6,557.0,Valid,noise,0,1802.2857580001,1.0,4.0,2.279776200186461,10,10,51
211,6,-1158.0,Invalid,noise,0,1805.98154180008,1.0,4.0,2.546359800035134,20,-20,52
212,6,2274.0,Valid,noise,0,1809.1337314001285,1.0,3.0,2.17943080002442,40,40,56
213,6,1716.0,Valid,signal,0,1812.3659339000003,0.0,3.0,2.2460654999595135,30,30,54
214,6,-1716.0,Valid,noise,0,1815.5978418001905,1.0,3.0,2.1624171999283135,30,-30,55
215,6,-2274.0,Invalid,signal,0,1818.7331005001904,0.0,3.0,2.062341900076717,40,-40,57
216,6,557.0,Valid,signal,1.0,1821.805014200043,1.0,3.0,2.2294509999919683,10,10,52
217,6,-2274.0,Valid,noise,0,1824.9899508000815,1.0,3.0,2.5297150001861155,40,-40,58
218,6,-1158.0,Valid,signal,1.0,1828.6049912001472,1.0,3.0,2.445540900109336,20,-20,53
219,6,2274.0,Valid,noise,0,1831.9821964001749,1.0,3.0,2.0127312999684364,40,40,59
220,6,-557.0,Valid,noise,0,1835.0858778001275,1.0,3.0,2.1623720000497997,10,-10,53
221,6,-1716.0,Invalid,noise,0,1838.2055175001733,1.0,3.0,2.195995199959725,30,-30,56
222,6,-557.0,Valid,noise,0,1841.3569077001885,1.0,3.0,2.363110499922186,10,-10,54
223,6,-557.0,Invalid,noise,1.0,1844.9741489000153,0.0,2.0,3.6132185999304056,10,-10,55
224,6,-557.0,Invalid,noise,0,1849.5655261001084,1.0,4.0,2.6456063999794424,10,-10,56
225,6,-2274.0,Valid,signal,0,1853.758109900169,0.0,4.0,3.1804406999144703,40,-40,60
226,6,1158.0,Invalid,signal,0,1857.4374081999997,0.0,3.0,2.3788397999014705,20,20,54
227,6,1716.0,Valid,signal,0,1860.3809330000076,0.0,3.0,1.8954894000198692,30,30,57
228,6,-2274.0,Invalid,noise,0,1863.4211229002103,1.0,3.0,2.063184600090608,40,-40,61
229,6,1716.0,Valid,noise,0,1866.349987100111,1.0,3.0,1.8785595998633653,30,30,58
230,6,1158.0,Valid,signal,0,1869.197582400171,0.0,3.0,1.812384899938479,20,20,55
