trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,25,-1158.0,Valid,signal,1.0,12.917360300023574,1.0,4.0,14.224953799974172,20,-20,1
2,25,-1716.0,Valid,signal,1.0,8.973928400024306,1.0,2.0,10.282206700008828,30,-30,1
3,25,557.0,Valid,noise,1.0,1.972101199964527,0.0,4.0,3.2797563999774866,10,10,1
4,25,1716.0,Valid,signal,1.0,5.089896899997257,1.0,3.0,6.397668299963698,30,30,2
5,25,-2274.0,Valid,signal,1.0,2.9715364999719895,1.0,3.0,4.279545800003689,40,-40,1
6,25,-2274.0,Valid,signal,1.0,5.373741400020663,1.0,4.0,6.681489800044801,40,-40,2
7,25,557.0,Valid,noise,1.0,2.1547424999880604,0.0,4.0,3.462575100013055,10,10,2
8,25,-1158.0,Valid,signal,1.0,3.6553204000229016,1.0,2.0,4.963397899991833,20,-20,2
9,25,-1158.0,Valid,signal,1.0,9.44223799998872,1.0,2.0,10.749835999973584,20,-20,3
10,25,-1716.0,Invalid,noise,1.0,1.8707141000195409,0.0,4.0,3.1787050999701023,30,-30,3
11,25,-1716.0,Valid,noise,1.0,1.6886418999638408,0.0,4.0,2.9964384000049904,30,-30,4
12,25,-557.0,Valid,signal,1.0,3.855648599972483,1.0,3.0,5.1636918999720365,10,-10,3
13,25,1158.0,Valid,signal,1.0,4.539445300004445,1.0,2.0,5.847234999993816,20,20,4
14,25,2274.0,Valid,signal,1.0,3.6734892000094983,1.0,4.0,4.981165100005455,40,40,3
15,25,-2274.0,Valid,signal,1.0,2.12141210003756,1.0,4.0,3.4293359000002965,40,-40,4
16,25,2274.0,Valid,noise,1.0,1.238488500006497,0.0,4.0,2.5461237999843433,40,40,5
17,25,1716.0,Valid,signal,1.0,2.422323899983894,1.0,3.0,3.730114999983926,30,30,5
18,25,2274.0,Invalid,noise,1.0,1.737940399965737,0.0,4.0,3.045725899981335,40,40,6
19,25,1716.0,Valid,noise,1.0,2.32178549998207,0.0,4.0,3.629623699991498,30,30,6
20,25,1158.0,Valid,signal,1.0,3.0389646000112407,1.0,2.0,4.3467127999756485,20,20,5
21,25,-2274.0,Invalid,signal,1.0,1.3718032999895513,1.0,4.0,2.679846200044267,40,-40,7
22,25,557.0,Valid,signal,0,14.943792700010816,0.0,2.0,16.2515710000298,10,10,4
23,25,1158.0,Valid,signal,1.0,14.275867499993184,1.0,2.0,15.583824199973606,20,20,6
24,25,-1716.0,Valid,noise,1.0,1.4715085999923758,0.0,4.0,2.7794032000238076,30,-30,7
25,25,2274.0,Invalid,signal,1.0,1.1884217000333592,1.0,4.0,2.496198699984234,40,40,8
26,25,-557.0,Valid,signal,0,5.623390000022482,0.0,3.0,6.931414199993014,10,-10,5
27,25,-1716.0,Valid,noise,1.0,1.4048642999841832,0.0,4.0,2.7127293999656104,30,-30,8
28,25,-1716.0,Valid,noise,1.0,5.207097899983637,0.0,4.0,6.514815700007603,30,-30,9
29,25,-2274.0,Valid,signal,1.0,1.138599300000351,1.0,4.0,2.4461486999643967,40,-40,9
30,25,-1716.0,Valid,signal,0,2.3549243000452407,0.0,3.0,3.662720199965406,30,-30,10
31,25,1158.0,Valid,signal,0,3.67219800001476,0.0,2.0,4.980032299994491,20,20,7
32,25,-2274.0,Valid,noise,1.0,2.088766200002283,0.0,4.0,3.396678699995391,40,-40,10
33,25,557.0,Valid,noise,1.0,2.2055394999915734,0.0,4.0,3.513083200028632,10,10,6
34,25,-1158.0,Valid,signal,0,2.8892066000262275,0.0,2.0,4.196863799996208,20,-20,8
35,25,557.0,Valid,noise,1.0,3.2213365000206977,0.0,4.0,4.529400100000203,10,10,7
36,25,-1158.0,Valid,signal,0,4.072372599970549,0.0,3.0,5.380438300024252,20,-20,9
37,25,1716.0,Valid,noise,1.0,2.289275799994357,0.0,4.0,3.597080100036692,30,30,11
38,25,-1158.0,Valid,noise,1.0,1.871454400010407,0.0,4.0,3.1793315000250004,20,-20,10
39,25,-1158.0,Valid,signal,0,9.208241200016346,0.0,2.0,10.515931600006295,20,-20,11
40,25,-557.0,Valid,signal,0,3.5054361000075005,0.0,4.0,4.813125499989837,10,-10,8
41,25,2274.0,Valid,noise,1.0,1.088848199986387,0.0,4.0,2.3965319999842905,40,40,11
42,25,-1158.0,Valid,noise,1.0,1.338405899994541,0.0,4.0,2.645979300024919,20,-20,12
43,25,-557.0,Valid,signal,0,2.5877502000075765,0.0,3.0,3.895652700040955,10,-10,9
44,25,2274.0,Valid,signal,1.0,1.0221048999810591,1.0,4.0,2.3300052999984473,40,40,12
45,25,-2274.0,Valid,noise,1.0,2.53881460003322,0.0,4.0,3.846469899988733,40,-40,13
46,25,-2274.0,Valid,noise,1.0,2.454906899947673,0.0,3.0,3.762899200024549,40,-40,14
47,25,2274.0,Invalid,noise,1.0,1.0386983000207692,0.0,4.0,2.346378799993545,40,40,15
48,25,557.0,Valid,noise,1.0,1.6378517000121064,0.0,4.0,2.9458105000085197,10,10,10
49,25,-557.0,Valid,signal,0,3.9558549000066705,0.0,2.0,5.263737000001129,10,-10,11
50,25,557.0,Valid,signal,0,2.2885663000051863,0.0,3.0,3.596324799989816,10,10,12
51,25,-557.0,Invalid,noise,0,4.939984800003003,1.0,1.0,6.24779390002368,10,-10,13
52,25,-2274.0,Valid,noise,1.0,1.455663700005971,0.0,4.0,2.7633121999679133,40,-40,16
53,25,-1716.0,Invalid,noise,1.0,1.2040781000396237,0.0,4.0,2.5121970000327565,30,-30,12
54,25,2274.0,Valid,signal,1.0,2.2556780999875627,1.0,3.0,3.5632675000233576,40,40,17
55,25,1716.0,Valid,noise,1.0,1.4051765999756751,0.0,4.0,2.7126598000177182,30,30,13
56,25,-557.0,Valid,noise,1.0,3.0892471999977715,0.0,2.0,4.397037899994757,10,-10,14
57,25,557.0,Valid,signal,0,3.455536400026176,0.0,3.0,4.7632218999788165,10,10,15
58,25,-557.0,Valid,noise,0,3.406081199995242,1.0,1.0,4.713843600009568,10,-10,16
59,25,2274.0,Valid,signal,1.0,3.1387739999918267,1.0,2.0,4.4467160000349395,40,40,18
60,25,-1716.0,Valid,noise,1.0,3.589333100011572,0.0,2.0,4.896903100016061,30,-30,14
61,25,-1716.0,Valid,signal,0,3.605083100032062,0.0,2.0,4.9128702999441884,30,-30,15
62,25,557.0,Valid,noise,0,4.2560170000069775,1.0,1.0,5.563920699991286,10,10,17
63,25,1158.0,Valid,signal,0,3.1892405999824405,0.0,3.0,4.497099400032312,20,20,13
64,25,1716.0,Valid,signal,0,4.305897900019772,0.0,3.0,5.613895299960859,30,30,16
65,25,2274.0,Valid,noise,1.0,2.32245849998435,0.0,3.0,3.630224199965596,40,40,19
66,25,2274.0,Valid,noise,1.0,7.05672950000735,0.0,1.0,8.364622300025076,40,40,20
67,25,2274.0,Valid,signal,1.0,4.48931650002487,1.0,2.0,5.797427999961656,40,40,21
68,25,-557.0,Valid,noise,0,2.1552605000324547,1.0,4.0,3.4631121999700554,10,-10,18
69,25,-1158.0,Invalid,noise,1.0,2.055028000031598,0.0,4.0,3.363033000030555,20,-20,14
70,25,-1158.0,Invalid,signal,0,3.622243299963884,0.0,2.0,4.930166900041513,20,-20,15
71,25,1716.0,Valid,noise,1.0,1.93843989999732,0.0,4.0,3.2462361000361852,30,30,17
72,25,1716.0,Valid,signal,0,2.205733100010548,0.0,3.0,3.513591199996881,30,30,18
73,25,557.0,Invalid,signal,0,4.839354600000661,0.0,3.0,6.147298199997749,10,10,19
74,25,-2274.0,Valid,signal,1.0,2.372635999985505,1.0,3.0,3.680122799996752,40,-40,22
75,25,-1158.0,Invalid,noise,1.0,1.0546983999665829,0.0,4.0,2.3624502000166103,20,-20,16
76,25,1716.0,Valid,noise,1.0,1.4876887000282295,0.0,4.0,2.7956296000047587,30,30,19
77,25,-2274.0,Invalid,noise,1.0,1.8056890000007115,0.0,4.0,3.1133695000316948,40,-40,23
78,25,-2274.0,Invalid,noise,1.0,1.2051500999950804,0.0,4.0,2.5128346999990754,40,-40,24
79,25,557.0,Valid,signal,0,2.4553777999826707,0.0,4.0,3.763367599982302,10,10,20
80,25,1158.0,Valid,signal,0,4.122725099965464,0.0,3.0,5.430382699996699,20,20,17
81,25,-1716.0,Valid,noise,1.0,1.9049681999604215,0.0,4.0,3.2127724000019953,30,-30,20
82,25,-557.0,Valid,noise,0,7.640377299976535,1.0,1.0,8.94797069998458,10,-10,21
83,25,1158.0,Invalid,signal,0,6.139994400029536,0.0,2.0,7.447893699980341,20,20,18
84,25,1158.0,Invalid,noise,1.0,20.512545000005048,0.0,4.0,21.82034570001997,20,20,19
85,25,-557.0,Valid,signal,0,7.723148400022183,0.0,3.0,9.03109589999076,10,-10,22
86,25,1158.0,Invalid,signal,0,8.174611400056165,0.0,3.0,9.48258829995757,20,20,20
87,25,-1158.0,Valid,signal,0,3.806189299968537,0.0,2.0,5.114023800007999,20,-20,21
88,25,-2274.0,Valid,noise,1.0,6.340482700034045,0.0,4.0,7.64812810003059,40,-40,25
89,25,1716.0,Valid,noise,1.0,5.739262200018857,0.0,4.0,7.0470491999876685,30,30,21
90,25,-1716.0,Valid,signal,0,3.789246000000276,0.0,2.0,5.097339500032831,30,-30,22
91,25,2274.0,Valid,signal,1.0,2.572063400002662,1.0,3.0,3.8801694000139832,40,40,26
92,25,2274.0,Valid,noise,1.0,3.6890170999686234,0.0,3.0,4.997120299958624,40,40,27
93,25,-1158.0,Valid,signal,0,4.506032600009348,0.0,2.0,5.813990199996624,20,-20,22
94,25,1716.0,Valid,noise,1.0,5.089776800014079,0.0,3.0,6.397681700007524,30,30,23
95,25,1716.0,Valid,signal,1.0,5.490091200044844,1.0,2.0,6.798102100030519,30,30,24
96,25,-557.0,Valid,noise,1.0,11.675813100009693,0.0,1.0,12.983536700019611,10,-10,23
97,25,1716.0,Valid,noise,1.0,1.7549366999883205,0.0,4.0,3.062709800025914,30,30,25
