trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
138,20,1716.0,Invalid,signal,1.0,1.505393899991759,1.0,3.0,2.812936599992099,30,30,34
139,20,-557.0,Valid,noise,0,1.7213717000122415,1.0,1.0,3.0291755000071134,10,-10,37
140,20,1716.0,Valid,noise,0,2.272028400009731,1.0,2.0,3.57982539999648,30,30,35
141,20,-1716.0,Valid,noise,1.0,1.287892299995292,0.0,2.0,2.595857799999066,30,-30,36
142,20,557.0,Valid,noise,0,2.0888909999921452,1.0,3.0,3.3966660000005504,10,10,38
143,20,2274.0,Valid,noise,0,1.3719623000069987,1.0,3.0,2.679437899991171,40,40,38
144,20,2274.0,Valid,signal,0,3.054875500005437,0.0,2.0,4.362732599998708,40,40,39
145,20,-557.0,Valid,noise,0,1.122088000003714,1.0,2.0,2.430009599993354,10,-10,39
146,20,1716.0,Valid,noise,0,1.6529137000034098,1.0,2.0,5.21322710000095,30,30,37
147,20,1158.0,Valid,signal,1.0,1.188325299997814,1.0,3.0,2.4961979999934556,20,20,32
148,20,1716.0,Valid,noise,1.0,2.3548998000042047,0.0,3.0,3.663066099994466,30,30,38
149,20,1158.0,Valid,noise,0,1.0384984999982407,1.0,2.0,2.3462482999893837,20,20,33
150,20,1158.0,Valid,signal,1.0,0.8549516999919433,1.0,3.0,2.162779000005685,20,20,34
151,20,-1716.0,Valid,signal,1.0,0.8714382000034675,1.0,3.0,2.179088299992145,30,-30,39
152,20,2274.0,Invalid,noise,0,4.272240899997996,1.0,2.0,5.580103400003281,40,40,40
153,20,1158.0,Valid,signal,1.0,1.705185500002699,1.0,4.0,3.0130912000022363,20,20,35
154,20,-1158.0,Valid,signal,1.0,1.5546912999998312,1.0,4.0,2.862585599999875,20,-20,36
155,20,557.0,Valid,noise,0,1.3212280000007013,1.0,4.0,2.6291070000006584,10,10,40
156,20,1158.0,Invalid,signal,0,1.7385898000065936,0.0,2.0,3.0464886000117986,20,20,37
157,20,1716.0,Valid,signal,1.0,1.0047150000027614,1.0,4.0,2.3126952000020538,30,30,40
158,20,1158.0,Valid,signal,1.0,1.1052799000026423,1.0,4.0,2.4129631999967387,20,20,38
159,20,-1158.0,Valid,signal,1.0,1.0871667000028538,1.0,4.0,2.395547500011162,20,-20,39
160,20,1158.0,Valid,noise,1.0,1.8393416999897456,0.0,3.0,3.1469649000064237,20,20,40
161,20,-1158.0,Invalid,noise,0,1.354329299996607,1.0,3.0,2.662151199998334,20,-20,41
162,20,2274.0,Invalid,signal,0,2.689441500013345,0.0,1.0,3.996995699999388,40,40,41
163,20,-557.0,Valid,noise,0,1.2384864000050584,1.0,1.0,2.5462790000019595,10,-10,41
164,20,-1716.0,Valid,signal,1.0,1.3375645000051009,1.0,2.0,2.6454602999874623,30,-30,41
165,20,1158.0,Valid,noise,0,0.9550237999937964,1.0,2.0,2.2625799999950686,20,20,42
166,20,-2274.0,Valid,noise,0,2.895859799988102,1.0,3.0,6.280684100012877,40,-40,42
167,20,-2274.0,Invalid,signal,0,1.871168800003943,0.0,2.0,3.1790909999981523,40,-40,43
168,20,-557.0,Invalid,noise,0,2.1387599000008777,1.0,1.0,3.446707900002366,10,-10,42
169,20,-1716.0,Valid,noise,0,2.5718990999885136,1.0,2.0,3.879855699997279,30,-30,42
170,20,-2274.0,Valid,signal,0,1.08840130000317,0.0,2.0,2.396118700009538,40,-40,44
171,20,-557.0,Valid,signal,0,1.825061999988975,0.0,2.0,5.096652799998992,10,-10,43
172,20,-1716.0,Valid,signal,1.0,1.8553071999922397,1.0,3.0,3.1633211000007577,30,-30,43
173,20,557.0,Valid,noise,0,1.3379328000009991,1.0,2.0,2.645744699999341,10,10,44
174,20,1158.0,Valid,signal,1.0,0.9884818000136876,1.0,3.0,2.2962857999955304,20,20,43
175,20,1716.0,Valid,signal,1.0,1.104368300002534,1.0,4.0,2.4124339999980293,30,30,44
176,20,-1158.0,Valid,signal,1.0,1.021708899992518,1.0,3.0,2.3293568000080995,20,-20,44
177,20,-1158.0,Valid,noise,0,3.865437499989639,1.0,1.0,52.245455999989645,20,-20,45
178,20,2274.0,Valid,noise,0,1.3206802000058817,1.0,2.0,2.6289473999931943,40,40,45
179,20,-1158.0,Valid,noise,0,1.3580691000097431,1.0,2.0,4.564217499995721,20,-20,46
180,20,-2274.0,Valid,noise,1.0,2.0707283999945503,0.0,2.0,3.3791794999997364,40,-40,46
181,20,1158.0,Invalid,signal,1.0,1.6211489999986952,1.0,3.0,2.9291628999926616,20,20,47
182,20,-1716.0,Valid,signal,1.0,0.9044084000051952,1.0,3.0,2.2127285999886226,30,-30,45
183,20,-1158.0,Valid,noise,0,2.605407600000035,1.0,1.0,3.913363700004993,20,-20,48
184,20,557.0,Valid,signal,0,2.872313599989866,0.0,4.0,4.180364100000588,10,10,45
185,20,1158.0,Valid,signal,1.0,1.5041294999973616,1.0,4.0,2.8124015999928815,20,20,49
186,20,2274.0,Valid,signal,1.0,2.842183400003705,1.0,4.0,6.364037899998948,40,40,47
187,20,557.0,Invalid,signal,1.0,1.487941300001694,1.0,4.0,2.7961413000011817,10,10,46
188,20,2274.0,Invalid,signal,0,9.407663799996952,0.0,1.0,10.7159030999901,40,40,48
189,20,-2274.0,Valid,noise,0,1.8218407000094885,1.0,2.0,3.130035599999246,40,-40,49
190,20,-2274.0,Invalid,signal,0,2.204878699994879,0.0,3.0,3.5129020999884233,40,-40,50
191,20,1716.0,Valid,signal,1.0,0.9204371999949216,1.0,4.0,2.2286422999895876,30,30,46
192,20,-1158.0,Invalid,signal,1.0,0.9879883999965386,1.0,4.0,2.2960119000053965,20,-20,50
193,20,2274.0,Invalid,noise,0,2.35445690000779,1.0,2.0,3.6626023999997415,40,40,51
194,20,1716.0,Valid,noise,0,1.4208870000002207,1.0,3.0,2.729186199998366,30,30,47
195,20,-1158.0,Valid,noise,0,2.621864700005972,1.0,2.0,3.930173399989144,20,-20,51
196,20,-1158.0,Valid,signal,1.0,1.371954500005813,1.0,4.0,2.679860899996129,20,-20,52
197,20,-2274.0,Valid,signal,1.0,1.753682700000354,1.0,3.0,5.129707700005383,40,-40,52
198,20,1716.0,Valid,signal,1.0,1.6201181000069482,1.0,3.0,5.197535999992397,30,30,48
199,20,-557.0,Invalid,noise,0,1.170489500000258,1.0,3.0,2.478664700000081,10,-10,47
200,20,2274.0,Valid,noise,1.0,1.77228560000367,0.0,2.0,3.080125300009968,40,40,53
201,20,-557.0,Invalid,noise,0,1.7126688999996986,1.0,2.0,5.596735099999933,10,-10,48
202,20,-2274.0,Valid,noise,1.0,1.1373200999951223,0.0,3.0,2.445598100006464,40,-40,54
203,20,2274.0,Valid,signal,1.0,1.8382166999945184,1.0,3.0,3.146380999998655,40,40,55
204,20,-2274.0,Valid,signal,1.0,1.9544864000054076,1.0,2.0,3.262675999998464,40,-40,56
205,20,1716.0,Invalid,signal,1.0,1.0377650000009453,1.0,3.0,2.3460074000031454,30,30,49
206,20,-2274.0,Valid,signal,1.0,1.0884098000096856,1.0,3.0,7.547751600010088,40,-40,57
207,20,-1716.0,Valid,signal,1.0,0.9383293999999296,1.0,3.0,2.2463315000059083,30,-30,50
208,20,-557.0,Valid,noise,0,1.503731400007382,1.0,1.0,2.812112400002661,10,-10,49
209,20,2274.0,Valid,signal,0,1.9220226000034015,0.0,2.0,3.229899199999636,40,40,58
210,20,2274.0,Valid,noise,0,1.1213321999966863,1.0,3.0,2.4292850000056205,40,40,59
211,20,2274.0,Valid,noise,0,1.554992699995637,1.0,2.0,2.863149999990128,40,40,60
212,20,-557.0,Valid,signal,1.0,1.5375973000045633,1.0,4.0,2.8458440999966115,10,-10,50
213,20,557.0,Valid,noise,0,1.3706406999990577,1.0,2.0,2.678859800013015,10,10,51
214,20,557.0,Valid,noise,0,0.8044234000117285,1.0,3.0,2.1127161999902455,10,10,52
215,20,-1158.0,Valid,noise,0,0.9379560999950628,1.0,3.0,2.246189700003015,20,-20,53
216,20,2274.0,Valid,signal,1.0,1.7046193999995012,1.0,4.0,3.012800500000594,40,40,61
217,20,1158.0,Valid,noise,0,1.0041982999973698,1.0,3.0,2.3123419000039576,20,20,54
218,20,1158.0,Valid,signal,1.0,0.7376461000094423,1.0,4.0,2.045813899996574,20,20,55
219,20,-2274.0,Valid,noise,1.0,1.4374734000011813,0.0,2.0,2.745583500000066,40,-40,62
220,20,-2274.0,Invalid,noise,0,2.0881890000018757,1.0,2.0,3.3964662000071257,40,-40,63
221,20,557.0,Valid,noise,0,1.1881821999995736,1.0,3.0,2.4963197999895783,10,10,53
222,20,-1716.0,Invalid,noise,0,2.4881586999981664,1.0,2.0,3.796384900007979,30,-30,51
223,20,-1158.0,Valid,signal,1.0,0.737614500001655,1.0,3.0,2.0457267000019783,20,-20,56
224,20,1716.0,Valid,noise,0,1.338161300009233,1.0,2.0,2.646299700005329,30,30,52
225,20,2274.0,Valid,signal,1.0,1.4210324000014225,1.0,4.0,2.7290214000095148,40,40,64
226,20,-1716.0,Invalid,noise,0,2.571085400006268,1.0,2.0,3.879425100007211,30,-30,53
227,20,-557.0,Valid,signal,1.0,1.0810169000033056,1.0,4.0,4.180301100001088,10,-10,54
228,20,557.0,Invalid,noise,0,1.0377328000031412,1.0,3.0,2.346123199997237,10,10,55
229,20,2274.0,Valid,noise,0,1.453817200002959,1.0,4.0,2.7623325000022305,40,40,65
230,20,1158.0,Valid,noise,0,1.1544498000002932,1.0,3.0,2.4627306000038516,20,20,57
231,20,1716.0,Valid,noise,0,0.9562961000046926,1.0,3.0,6.347779800009448,30,30,54
232,20,-1158.0,Valid,noise,0,1.1878660999936983,1.0,3.0,2.495849200000521,20,-20,58
233,20,-1158.0,Valid,signal,1.0,1.437552900009905,1.0,2.0,2.745579300011741,20,-20,59
234,20,1158.0,Invalid,noise,1.0,1.1079848999943351,0.0,3.0,4.213112400000682,20,20,60
235,20,-557.0,Valid,noise,0,1.471334800007753,1.0,2.0,2.7795799000014085,10,-10,56
236,20,-557.0,Valid,noise,0,1.4777234999928623,1.0,4.0,4.7635613000020385,10,-10,57
237,20,-1716.0,Valid,noise,0,3.1721125000040047,1.0,1.0,4.4803644999919925,30,-30,55
238,20,557.0,Valid,signal,1.0,0.7427908999961801,1.0,3.0,4.663174299988896,10,10,58
239,20,-557.0,Invalid,signal,1.0,0.971543899999233,1.0,3.0,2.279765799990855,10,-10,59
240,20,-1716.0,Valid,signal,1.0,0.7709033999999519,1.0,4.0,2.0791518000041833,30,-30,56
241,20,557.0,Valid,signal,1.0,1.0043495999998413,1.0,4.0,2.312583100007032,10,10,60
242,20,-1716.0,Valid,noise,1.0,1.5879461000004085,0.0,2.0,2.896215500004473,30,-30,57
243,20,1158.0,Valid,noise,1.0,1.1545309000066482,0.0,3.0,2.462686600003508,20,20,61
244,20,557.0,Valid,signal,1.0,0.8374910999991698,1.0,3.0,2.1455084000044735,10,10,61
245,20,1158.0,Valid,noise,0,1.221308100008173,1.0,3.0,2.529711800001678,20,20,62
246,20,1158.0,Valid,signal,1.0,1.004862100002356,1.0,4.0,2.312931499996921,20,20,63
247,20,-1716.0,Valid,noise,0,2.188320700006443,1.0,3.0,3.4962527999887243,30,-30,58
248,20,1716.0,Valid,signal,1.0,1.5782852999982424,1.0,4.0,8.69792380000581,30,30,59
249,20,-2274.0,Invalid,noise,0,2.0720556000014767,1.0,3.0,3.3801740999915637,40,-40,66
250,20,557.0,Invalid,signal,0,2.9876633000094444,0.0,1.0,4.296063799993135,10,10,62
251,20,1716.0,Invalid,noise,0,2.251027999998769,1.0,3.0,8.732264500009478,30,30,60
252,20,1158.0,Valid,signal,1.0,0.803401400000439,1.0,4.0,2.111695300001884,20,20,64
253,20,2274.0,Invalid,noise,0,1.454945300007239,1.0,2.0,2.76314409999759,40,40,67
254,20,557.0,Valid,signal,1.0,1.0380306000006383,1.0,3.0,2.3462131999986013,10,10,63
255,20,2274.0,Valid,noise,0,1.45441090001259,1.0,1.0,2.7625823999987915,40,40,68
256,20,-2274.0,Valid,signal,1.0,1.488055499998154,1.0,2.0,2.7961529000021983,40,-40,69
257,20,-2274.0,Valid,noise,0,1.2700614000059431,1.0,3.0,2.5783794000017224,40,-40,70
258,20,1716.0,Valid,noise,0,1.5719406000134768,1.0,2.0,2.8799799000116764,30,30,61
259,20,557.0,Valid,noise,0,0.7545185000053607,1.0,2.0,2.062659800008987,10,10,64
260,20,1158.0,Invalid,noise,0,2.1382325000013225,1.0,1.0,3.4461498000018764,20,20,65
261,20,-557.0,Valid,noise,0,1.4168270000081975,1.0,4.0,4.612897500002873,10,-10,65
262,20,-1716.0,Valid,noise,0,1.814918000003672,1.0,3.0,4.8803853999997955,30,-30,62
263,20,-557.0,Valid,signal,0,1.038057300000219,0.0,3.0,2.3462334999931045,10,-10,66
264,20,1716.0,Invalid,signal,1.0,0.9536866999987978,1.0,4.0,2.262078300002031,30,30,63
265,20,1716.0,Valid,signal,1.0,0.871390699991025,1.0,4.0,2.1794415999902412,30,30,64
266,20,-1716.0,Valid,noise,0,1.1214008000097238,1.0,3.0,2.4294361999927787,30,-30,65
267,20,1158.0,Valid,signal,1.0,0.7540547000098741,1.0,4.0,2.0620749999943655,20,20,66
268,20,1716.0,Valid,signal,1.0,0.8548823000019183,1.0,4.0,2.1628306999919005,30,30,66
269,20,2274.0,Valid,noise,1.0,1.8710300000093412,0.0,2.0,3.179053500003647,40,40,71
270,20,1158.0,Valid,noise,1.0,1.588191300004837,0.0,2.0,2.896111399997608,20,20,67
271,20,1158.0,Valid,noise,0,1.0038788999954704,1.0,3.0,2.312076899994281,20,20,68
272,20,1158.0,Valid,noise,0,0.720891600009054,1.0,3.0,2.0291402000002563,20,20,69
