trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
1,21,-2274.0,Valid,noise,1.0,12.212248499999989,0.0,1.0,13.520339599999716,40,-40,1
2,21,1716.0,Valid,signal,0,3.255756200000178,0.0,3.0,4.563724199993885,30,30,1
3,21,-2274.0,Valid,signal,0,2.872095700004138,0.0,4.0,4.179900599992834,40,-40,2
4,21,-1158.0,Valid,noise,1.0,2.0566766999982065,0.0,3.0,10.432041000007304,20,-20,1
5,21,-2274.0,Valid,signal,0,3.0221539000049233,0.0,4.0,4.3303119000047445,40,-40,3
6,21,-2274.0,Invalid,noise,1.0,2.805483399992226,0.0,3.0,4.113247400004184,40,-40,4
7,21,557.0,Valid,signal,0,3.172884100000374,0.0,3.0,4.480439899998601,10,10,1
8,21,-2274.0,Valid,noise,1.0,1.9387538000009952,0.0,3.0,3.2463856999966083,40,-40,5
9,21,-1158.0,Valid,signal,0,1.8496777999971528,0.0,4.0,6.9469165000045905,20,-20,2
10,21,-557.0,Valid,signal,0,2.886996699991869,0.0,4.0,7.66492370000924,10,-10,2
11,21,-1158.0,Valid,signal,0,1.7549205999966944,0.0,3.0,3.062904000005801,20,-20,3
12,21,557.0,Valid,noise,1.0,1.7380933999957051,0.0,3.0,3.046018200009712,10,10,3
13,21,1158.0,Valid,signal,0,1.104818400010117,0.0,4.0,2.412714699996286,20,20,4
14,21,1716.0,Invalid,signal,0,1.78879410000809,0.0,3.0,3.096655200002715,30,30,2
15,21,-557.0,Invalid,noise,1.0,1.7716784000076586,0.0,3.0,3.07957929999975,10,-10,4
16,21,-2274.0,Valid,noise,1.0,1.2214326999965124,0.0,3.0,2.529445299995132,40,-40,6
17,21,-557.0,Valid,signal,0,1.938657599996077,0.0,4.0,3.2466061000013724,10,-10,5
18,21,-1158.0,Valid,noise,1.0,1.5882622999924934,0.0,2.0,2.8959714000084205,20,-20,5
19,21,-1716.0,Invalid,signal,0,1.372435899989796,0.0,3.0,2.68000629999733,30,-30,3
20,21,-1716.0,Valid,noise,1.0,1.8044636999984505,0.0,3.0,3.1122900000045775,30,-30,4
21,21,-1158.0,Valid,signal,0,1.7886510000098497,0.0,4.0,3.096546999993734,20,-20,6
22,21,-1158.0,Valid,noise,1.0,2.7715522999933455,0.0,3.0,4.079435199993895,20,-20,7
23,21,1716.0,Valid,signal,0,2.0718473000015365,0.0,2.0,3.3799908999935724,30,30,5
24,21,557.0,Valid,signal,0,1.388833799996064,0.0,4.0,2.6967828999913763,10,10,6
25,21,-557.0,Valid,noise,1.0,1.4375837999978105,0.0,3.0,2.745577299996512,10,-10,7
26,21,557.0,Valid,noise,1.0,1.239245499993558,0.0,2.0,2.54690610000398,10,10,8
27,21,557.0,Valid,signal,0,1.4711709000112023,0.0,3.0,2.7787884999997914,10,10,9
28,21,-1158.0,Valid,noise,1.0,1.6212816999905044,0.0,3.0,2.929342799994629,20,-20,8
29,21,-1716.0,Valid,signal,0,2.1387548000056995,0.0,3.0,3.446755499986466,30,-30,6
30,21,-1716.0,Valid,noise,1.0,1.4385399000020698,0.0,3.0,2.746351299996604,30,-30,7
31,21,2274.0,Valid,noise,1.0,1.154776999988826,0.0,3.0,2.462438000002294,40,40,7
32,21,-557.0,Valid,noise,1.0,2.2220349999988684,0.0,4.0,3.529769800006761,10,-10,10
33,21,-2274.0,Valid,signal,0,2.893323299998883,0.0,1.0,8.931992999991053,40,-40,8
34,21,2274.0,Valid,noise,0,3.888655300004757,1.0,1.0,5.196589500003029,40,40,9
35,21,-1716.0,Valid,signal,0,1.4384349000029033,0.0,3.0,2.746556799989776,30,-30,8
36,21,-1158.0,Invalid,noise,1.0,1.305036999998265,0.0,3.0,2.612697600008687,20,-20,9
37,21,2274.0,Valid,noise,1.0,1.0878536999953212,0.0,4.0,2.3960520999971777,40,40,10
38,21,-1158.0,Valid,signal,0,1.3714439000032144,0.0,2.0,2.6795175000006566,20,-20,10
39,21,1158.0,Valid,noise,1.0,1.5713720999920042,0.0,3.0,2.8794859999907203,20,20,11
40,21,-1716.0,Valid,signal,0,3.7892216999898665,0.0,4.0,5.097048499999801,30,-30,9
41,21,1716.0,Valid,noise,1.0,4.8561507999984315,0.0,3.0,6.1640918999910355,30,30,10
42,21,2274.0,Invalid,noise,1.0,5.32320250000339,0.0,3.0,6.631180099997437,40,40,11
43,21,-2274.0,Valid,signal,0,1.4882714999985185,0.0,4.0,2.7960032999981195,40,-40,12
44,21,1158.0,Valid,signal,1.0,3.572670499997912,1.0,1.0,4.880344100005459,20,20,12
45,21,-1716.0,Valid,noise,1.0,1.6219461000000592,0.0,4.0,2.9296504000085406,30,-30,11
46,21,557.0,Valid,signal,0,1.7053075000003446,0.0,3.0,3.013013999996474,10,10,11
47,21,2274.0,Valid,noise,1.0,2.1148223000054713,0.0,3.0,6.58010330000252,40,40,13
48,21,557.0,Valid,noise,1.0,2.388534800003981,0.0,3.0,3.696478499987279,10,10,12
49,21,2274.0,Valid,signal,0,3.021989000000758,0.0,4.0,4.330340800006525,40,40,14
50,21,2274.0,Valid,noise,1.0,3.617223900000681,0.0,4.0,23.38735540000198,40,40,15
51,21,1716.0,Valid,noise,1.0,1.953240899994853,0.0,3.0,12.48339809999743,30,30,12
52,21,1158.0,Valid,noise,1.0,1.654789300009725,0.0,3.0,2.9627734999958193,20,20,13
53,21,2274.0,Valid,noise,1.0,2.1049690999934683,0.0,4.0,3.4127409999928204,40,40,16
54,21,-2274.0,Valid,noise,1.0,1.4356432999920798,0.0,3.0,5.513959799995064,40,-40,17
55,21,1158.0,Invalid,noise,1.0,2.051527800009353,0.0,3.0,5.964136799986591,20,20,14
56,21,2274.0,Invalid,noise,1.0,1.485408799999277,0.0,3.0,5.9639736999961315,40,40,18
57,21,-1716.0,Invalid,noise,1.0,1.4716241999994963,0.0,3.0,2.779499800002668,30,-30,13
58,21,-1158.0,Valid,noise,0,1.8548302000126569,1.0,1.0,3.1626459999970393,20,-20,15
59,21,-1716.0,Valid,signal,0,1.5386780999979237,0.0,4.0,2.8463813999987906,30,-30,14
60,21,1716.0,Valid,signal,0,0.9213346000033198,0.0,4.0,2.229104300000472,30,30,15
61,21,557.0,Valid,noise,1.0,1.1385846000048332,0.0,3.0,2.4461939000029815,10,10,13
62,21,1158.0,Valid,signal,0,2.021563300004346,0.0,3.0,3.3295013000024483,20,20,16
63,21,2274.0,Valid,signal,0,3.172598299992387,0.0,2.0,4.480354500003159,40,40,19
64,21,2274.0,Valid,signal,0,4.717058700000052,0.0,3.0,11.866160399993532,40,40,20
65,21,1716.0,Valid,noise,1.0,2.1149123000068357,0.0,4.0,7.481373200003873,30,30,16
66,21,1158.0,Invalid,noise,1.0,1.8037634000065736,0.0,3.0,5.163495700006024,20,20,17
67,21,557.0,Valid,signal,0,2.339249700002256,0.0,4.0,3.647050800005673,10,10,14
